,loss_best,accuracy_best,data.nb_data,data.key,data.seed,model.emb_dim,model.nb_layers,model.block.nb_heads,nb_params
1823,2.0780793974495282e-08,1.0,16,qa,0,16,2,2,16592
1824,1.7477070457516675e-08,1.0,16,qa,0,20,2,2,23300
1825,1.637690871802988e-08,1.0,16,qa,0,24,2,2,31032
1826,1.6083788523246767e-08,1.0,16,qa,0,28,2,2,39788
1827,1.0996681787389662e-08,1.0,16,qa,0,32,2,2,49568
1828,1.0770340175270121e-08,1.0,16,qa,0,36,2,2,60372
1829,1.2518146519369111e-08,1.0,16,qa,0,40,2,2,72200
1830,8.533645790009814e-09,1.0,16,qa,0,44,2,2,85052
1831,1.0251734572364057e-08,1.0,16,qa,0,48,2,2,98928
1832,7.65132845970129e-09,1.0,16,qa,0,52,2,2,113828
1833,1.2792935599748034e-08,1.0,16,qa,0,56,2,2,129752
1834,1.0853890231032892e-08,1.0,16,qa,0,60,2,2,146700
1835,1.1535529864659111e-08,1.0,16,qa,0,64,2,2,164672
1836,1.0101584457800072e-08,1.0,16,qa,0,68,2,2,183668
1837,1.057669685167184e-08,1.0,16,qa,0,72,2,2,203688
1838,8.501867654331363e-09,1.0,16,qa,0,76,2,2,224732
1839,5.46540857015998e-09,1.0,16,qa,0,80,2,2,246800
1840,7.801175705424157e-09,1.0,16,qa,0,88,2,2,294008
1841,8.715585586571706e-09,1.0,16,qa,0,96,2,2,345312
1842,5.680371728544742e-09,1.0,16,qa,0,104,2,2,400712
1843,2.932864839877425e-09,1.0,16,qa,0,112,2,2,460208
1844,8.09136491142226e-09,1.0,16,qa,0,120,2,2,523800
1845,5.135168734682338e-09,1.0,16,qa,0,128,2,2,591488
1846,1.2060598134994507,0.0,16,qa,1,4,2,2,2612
1847,3.271821333328262e-05,1.0,16,qa,1,8,2,2,6248
1848,2.903077600535653e-08,1.0,16,qa,1,12,2,2,10908
1849,2.2383009223858608e-08,1.0,16,qa,1,16,2,2,16592
1850,1.586113995699634e-08,1.0,16,qa,1,20,2,2,23300
1851,1.852255593348673e-08,1.0,16,qa,1,24,2,2,31032
1852,1.5265081643178746e-08,1.0,16,qa,1,28,2,2,39788
1853,1.1602327987247918e-08,1.0,16,qa,1,32,2,2,49568
1854,1.3143654165048702e-08,1.0,16,qa,1,36,2,2,60372
1855,1.0909071868070441e-08,1.0,16,qa,1,40,2,2,72200
1856,1.100474289472686e-08,1.0,16,qa,1,44,2,2,85052
1857,1.230936863549914e-08,1.0,16,qa,1,48,2,2,98928
1858,1.0320237109340269e-08,1.0,16,qa,1,52,2,2,113828
1859,1.0276661299712941e-08,1.0,16,qa,1,56,2,2,129752
1860,5.590395257826231e-09,1.0,16,qa,1,60,2,2,146700
1861,8.58643911527679e-09,1.0,16,qa,1,64,2,2,164672
1862,6.793223761292211e-09,1.0,16,qa,1,68,2,2,183668
1863,1.1075229622292682e-08,1.0,16,qa,1,72,2,2,203688
1864,9.646539567143009e-09,1.0,16,qa,1,76,2,2,224732
1865,6.881969216721018e-09,1.0,16,qa,1,80,2,2,246800
1866,8.344910540358796e-09,1.0,16,qa,1,88,2,2,294008
1867,6.0048472860785296e-09,1.0,16,qa,1,96,2,2,345312
1868,9.67692592723779e-09,1.0,16,qa,1,104,2,2,400712
1869,5.4579634145568434e-09,1.0,16,qa,1,112,2,2,460208
1870,3.1288525104145037e-09,1.0,16,qa,1,120,2,2,523800
1871,4.858640600957642e-09,1.0,16,qa,1,128,2,2,591488
1872,1.2028728723526,0.0,16,qa,2,4,2,2,2612
1873,8.843914656608831e-06,1.0,16,qa,2,8,2,2,6248
1874,2.897117745703781e-08,1.0,16,qa,2,12,2,2,10908
1875,1.9584939892069997e-08,1.0,16,qa,2,16,2,2,16592
1876,1.4146130489223196e-08,1.0,16,qa,2,20,2,2,23300
1877,2.022136591506296e-08,1.0,16,qa,2,24,2,2,31032
1878,1.8732508877405962e-08,1.0,16,qa,2,28,2,2,39788
1879,1.1223398210802316e-08,1.0,16,qa,2,32,2,2,49568
1880,1.082057465850994e-08,1.0,16,qa,2,36,2,2,60372
1881,9.261277966743364e-09,1.0,16,qa,2,40,2,2,72200
1882,1.2719469921762538e-08,1.0,16,qa,2,44,2,2,85052
1883,1.252599712842084e-08,1.0,16,qa,2,48,2,2,98928
1884,1.0910065739722086e-08,1.0,16,qa,2,52,2,2,113828
1885,1.2069475197051815e-08,1.0,16,qa,2,56,2,2,129752
1886,9.713735593663841e-09,1.0,16,qa,2,60,2,2,146700
1887,1.2153543949011691e-08,1.0,16,qa,2,64,2,2,164672
1888,8.146359142813253e-09,1.0,16,qa,2,68,2,2,183668
1889,7.541598456839438e-09,1.0,16,qa,2,72,2,2,203688
1890,1.2719145736639348e-08,1.0,16,qa,2,76,2,2,224732
1891,1.0062611188743631e-08,1.0,16,qa,2,80,2,2,246800
1892,4.0837564441176255e-09,1.0,16,qa,2,88,2,2,294008
1893,1.1839366820254327e-08,1.0,16,qa,2,96,2,2,345312
1894,8.621053204649343e-09,1.0,16,qa,2,104,2,2,400712
1895,6.388548801083971e-09,1.0,16,qa,2,112,2,2,460208
1896,8.529899453435519e-09,1.0,16,qa,2,120,2,2,523800
1897,5.474835251817467e-09,1.0,16,qa,2,128,2,2,591488
1898,1.232526421546936,0.03125,16,qa,3,4,2,2,2612
1899,7.249054760904983e-05,1.0,16,qa,3,8,2,2,6248
1900,3.195598807792521e-08,1.0,16,qa,3,12,2,2,10908
1901,2.1852823550716494e-08,1.0,16,qa,3,16,2,2,16592
1902,1.5487197302377353e-08,1.0,16,qa,3,20,2,2,23300
1903,1.6523795665079888e-08,1.0,16,qa,3,24,2,2,31032
1904,1.8283309088928945e-08,1.0,16,qa,3,28,2,2,39788
1905,9.969177483526437e-09,1.0,16,qa,3,32,2,2,49568
1906,9.631477837501734e-09,1.0,16,qa,3,36,2,2,60372
1907,1.1894612406138094e-08,1.0,16,qa,3,40,2,2,72200
1908,9.352820740105017e-09,1.0,16,qa,3,44,2,2,85052
1909,1.1245173681118104e-08,1.0,16,qa,3,48,2,2,98928
1910,1.0924698479186645e-08,1.0,16,qa,3,52,2,2,113828
1911,1.2654081338325796e-08,1.0,16,qa,3,56,2,2,129752
1912,1.2242829861008886e-08,1.0,16,qa,3,60,2,2,146700
1913,1.0371703496048212e-08,1.0,16,qa,3,64,2,2,164672
1914,6.115977058129829e-09,1.0,16,qa,3,68,2,2,183668
1915,5.29066079835161e-09,1.0,16,qa,3,72,2,2,203688
1916,8.78550210359208e-09,1.0,16,qa,3,76,2,2,224732
1917,5.356540100365237e-09,1.0,16,qa,3,80,2,2,246800
1918,7.578867311508475e-09,1.0,16,qa,3,88,2,2,294008
1919,6.43881303830085e-09,1.0,16,qa,3,96,2,2,345312
1920,3.3668992038826673e-09,1.0,16,qa,3,104,2,2,400712
1921,4.734886704937935e-09,1.0,16,qa,3,112,2,2,460208
1922,7.846487903861998e-09,1.0,16,qa,3,120,2,2,523800
1923,4.838080602809214e-09,1.0,16,qa,3,128,2,2,591488
1924,1.2427222728729248,0.0,16,qa,4,4,2,2,2612
1925,2.8557551559060812e-05,1.0,16,qa,4,8,2,2,6248
1926,2.9637078569066944e-08,1.0,16,qa,4,12,2,2,10908
1927,2.192444803483795e-08,1.0,16,qa,4,16,2,2,16592
1928,1.6450773188125822e-08,1.0,16,qa,4,20,2,2,23300
1929,1.468916988045521e-08,1.0,16,qa,4,24,2,2,31032
1930,1.4018490368528091e-08,1.0,16,qa,4,28,2,2,39788
1931,1.1541446909291153e-08,1.0,16,qa,4,32,2,2,49568
1932,1.1506285702012065e-08,1.0,16,qa,4,36,2,2,60372
1933,1.1120953047338844e-08,1.0,16,qa,4,40,2,2,72200
1934,1.2402976423686596e-08,1.0,16,qa,4,44,2,2,85052
1935,1.2170098706576482e-08,1.0,16,qa,4,48,2,2,98928
1936,1.1260553378633631e-08,1.0,16,qa,4,52,2,2,113828
1937,8.676871665613817e-09,1.0,16,qa,4,56,2,2,129752
1938,9.067721684630214e-09,1.0,16,qa,4,60,2,2,146700
1939,1.0761405988546358e-08,1.0,16,qa,4,64,2,2,164672
1940,1.1373138875114819e-08,1.0,16,qa,4,68,2,2,183668
1941,9.21019793764799e-09,1.0,16,qa,4,72,2,2,203688
1942,1.0942678763115055e-08,1.0,16,qa,4,76,2,2,224732
1943,1.0884437351421639e-08,1.0,16,qa,4,80,2,2,246800
1944,6.826848419905218e-09,1.0,16,qa,4,88,2,2,294008
1945,6.608283253939362e-09,1.0,16,qa,4,96,2,2,345312
1946,4.575816170415692e-09,1.0,16,qa,4,104,2,2,400712
1947,6.053493706303925e-09,1.0,16,qa,4,112,2,2,460208
1948,1.0215692292092626e-08,1.0,16,qa,4,120,2,2,523800
1949,4.690200672285982e-09,1.0,16,qa,4,128,2,2,591488
1950,1.1680529117584229,0.0,16,qa,5,4,2,2,2612
1951,6.925140769453719e-05,1.0,16,qa,5,8,2,2,6248
1952,3.1471660832949055e-08,1.0,16,qa,5,12,2,2,10908
1953,2.2931940790726912e-08,1.0,16,qa,5,16,2,2,16592
1954,1.597650012286067e-08,1.0,16,qa,5,20,2,2,23300
1955,1.500333368653628e-08,1.0,16,qa,5,24,2,2,31032
1956,1.3890743666422622e-08,1.0,16,qa,5,28,2,2,39788
1957,1.3225146311413027e-08,1.0,16,qa,5,32,2,2,49568
1958,1.1424222456923872e-08,1.0,16,qa,5,36,2,2,60372
1959,1.134579541428593e-08,1.0,16,qa,5,40,2,2,72200
1960,1.3551228583708053e-08,1.0,16,qa,5,44,2,2,85052
1961,8.087789105104548e-09,1.0,16,qa,5,48,2,2,98928
1962,1.121156945060875e-08,1.0,16,qa,5,52,2,2,113828
1963,7.844772831333557e-09,1.0,16,qa,5,56,2,2,129752
1964,1.2436724539099941e-08,1.0,16,qa,5,60,2,2,146700
1965,1.3207471560860995e-08,1.0,16,qa,5,64,2,2,164672
1966,1.2058967158168343e-08,1.0,16,qa,5,68,2,2,183668
1967,1.4212297116955597e-08,1.0,16,qa,5,72,2,2,203688
1968,6.130762564282577e-09,1.0,16,qa,5,76,2,2,224732
1969,1.244765890362487e-08,1.0,16,qa,5,80,2,2,246800
1970,6.121343432141657e-09,1.0,16,qa,5,88,2,2,294008
1971,2.4851614099929975e-09,1.0,16,qa,5,96,2,2,345312
1972,3.964889749852318e-09,1.0,16,qa,5,104,2,2,400712
1973,6.4607799110660835e-09,1.0,16,qa,5,112,2,2,460208
1974,9.220607055659968e-10,1.0,16,qa,5,120,2,2,523800
1975,6.3070935141240625e-09,1.0,16,qa,5,128,2,2,591488
1976,1.136085867881775,0.0,16,qa,6,4,2,2,2612
1977,2.737803151831031e-05,1.0,16,qa,6,8,2,2,6248
1978,3.110943680439959e-08,1.0,16,qa,6,12,2,2,10908
1979,2.2495774132380575e-08,1.0,16,qa,6,16,2,2,16592
1980,1.7775894534111103e-08,1.0,16,qa,6,20,2,2,23300
1981,1.8677591029359064e-08,1.0,16,qa,6,24,2,2,31032
1982,1.5951284737525384e-08,1.0,16,qa,6,28,2,2,39788
1983,1.5197164415781117e-08,1.0,16,qa,6,32,2,2,49568
1984,9.093342967503304e-09,1.0,16,qa,6,36,2,2,60372
1985,1.1556669399226394e-08,1.0,16,qa,6,40,2,2,72200
1986,1.2653792680339393e-08,1.0,16,qa,6,44,2,2,85052
1987,1.2390172443588199e-08,1.0,16,qa,6,48,2,2,98928
1988,1.0023055274643866e-08,1.0,16,qa,6,52,2,2,113828
1989,1.0825234930678107e-08,1.0,16,qa,6,56,2,2,129752
1990,1.0755724311195536e-08,1.0,16,qa,6,60,2,2,146700
1991,1.0070309919285592e-08,1.0,16,qa,6,64,2,2,164672
1992,1.07988959996419e-08,1.0,16,qa,6,68,2,2,183668
1993,8.224012582047635e-09,1.0,16,qa,6,72,2,2,203688
1994,8.953709773606988e-09,1.0,16,qa,6,76,2,2,224732
1995,9.529390609941402e-09,1.0,16,qa,6,80,2,2,246800
1996,6.344544889458348e-09,1.0,16,qa,6,88,2,2,294008
1997,6.687793874249337e-09,1.0,16,qa,6,96,2,2,345312
1998,1.1792520293596453e-09,1.0,16,qa,6,104,2,2,400712
1999,4.865147840149575e-09,1.0,16,qa,6,112,2,2,460208
2000,4.3564849505628445e-09,1.0,16,qa,6,120,2,2,523800
2001,5.06052488802311e-09,1.0,16,qa,6,128,2,2,591488
2002,1.1637237071990967,0.0,16,qa,7,4,2,2,2612
2003,1.0846993973245844e-05,1.0,16,qa,7,8,2,2,6248
2004,2.970417511960477e-08,1.0,16,qa,7,12,2,2,10908
2005,2.1808176597915008e-08,1.0,16,qa,7,16,2,2,16592
2006,1.5971625799693356e-08,1.0,16,qa,7,20,2,2,23300
2007,1.5012117771107114e-08,1.0,16,qa,7,24,2,2,31032
2008,1.5903273364870074e-08,1.0,16,qa,7,28,2,2,39788
2009,1.2162094442658145e-08,1.0,16,qa,7,32,2,2,49568
2010,1.1032086355555748e-08,1.0,16,qa,7,36,2,2,60372
2011,1.1049560377784928e-08,1.0,16,qa,7,40,2,2,72200
2012,1.2451564224136291e-08,1.0,16,qa,7,44,2,2,85052
2013,1.4467908648896355e-08,1.0,16,qa,7,48,2,2,98928
2014,8.904788906249905e-09,1.0,16,qa,7,52,2,2,113828
2015,1.0968407515576928e-08,1.0,16,qa,7,56,2,2,129752
2016,7.964693793383049e-09,1.0,16,qa,7,60,2,2,146700
2017,1.1016724421608615e-08,1.0,16,qa,7,64,2,2,164672
2018,1.1994254478508992e-08,1.0,16,qa,7,68,2,2,183668
2019,1.2515271485824542e-08,1.0,16,qa,7,72,2,2,203688
2020,9.918839083411513e-09,1.0,16,qa,7,76,2,2,224732
2021,1.0409453743420727e-08,1.0,16,qa,7,80,2,2,246800
2022,6.7682446314165645e-09,1.0,16,qa,7,88,2,2,294008
2023,5.38635669400378e-09,1.0,16,qa,7,96,2,2,345312
2024,9.686417001830705e-09,1.0,16,qa,7,104,2,2,400712
2025,8.275511831357107e-09,1.0,16,qa,7,112,2,2,460208
2026,4.4627999074009495e-09,1.0,16,qa,7,120,2,2,523800
2027,7.147338720869811e-09,1.0,16,qa,7,128,2,2,591488
2028,1.3203974962234497,0.0,16,qa,8,4,2,2,2612
2029,2.8981656214455143e-05,1.0,16,qa,8,8,2,2,6248
2030,2.9405658352743558e-08,1.0,16,qa,8,12,2,2,10908
2031,2.1375814895918666e-08,1.0,16,qa,8,16,2,2,16592
2032,1.6921875456432645e-08,1.0,16,qa,8,20,2,2,23300
2033,1.5323138313760865e-08,1.0,16,qa,8,24,2,2,31032
2034,1.7108495953266356e-08,1.0,16,qa,8,28,2,2,39788
2035,1.0184103338417572e-08,1.0,16,qa,8,32,2,2,49568
2036,1.5297343836095934e-08,1.0,16,qa,8,36,2,2,60372
2037,9.901535591438915e-09,1.0,16,qa,8,40,2,2,72200
2038,1.2064552912249837e-08,1.0,16,qa,8,44,2,2,85052
2039,1.1021972667890623e-08,1.0,16,qa,8,48,2,2,98928
2040,9.717433080425053e-09,1.0,16,qa,8,52,2,2,113828
2041,1.1066060956466117e-08,1.0,16,qa,8,56,2,2,129752
2042,1.028472151887172e-08,1.0,16,qa,8,60,2,2,146700
2043,1.2589758568992693e-08,1.0,16,qa,8,64,2,2,164672
2044,1.016047512791829e-08,1.0,16,qa,8,68,2,2,183668
2045,8.622544456216019e-09,1.0,16,qa,8,72,2,2,203688
2046,5.794714041940097e-09,1.0,16,qa,8,76,2,2,224732
2047,2.779079633086212e-09,1.0,16,qa,8,80,2,2,246800
2048,5.324418683727572e-09,1.0,16,qa,8,88,2,2,294008
2049,6.493789062034239e-09,1.0,16,qa,8,96,2,2,345312
2050,8.535646855989398e-09,1.0,16,qa,8,104,2,2,400712
2051,4.949685550315053e-09,1.0,16,qa,8,112,2,2,460208
2052,5.519907197992779e-09,1.0,16,qa,8,120,2,2,523800
2053,9.119835442383817e-10,1.0,16,qa,8,128,2,2,591488
2054,1.050192952156067,0.0,16,qa,9,4,2,2,2612
2055,1.1203452231711708e-05,1.0,16,qa,9,8,2,2,6248
2056,2.995930969973415e-08,1.0,16,qa,9,12,2,2,10908
2057,2.1772780911533118e-08,1.0,16,qa,9,16,2,2,16592
2058,1.7618161152199718e-08,1.0,16,qa,9,20,2,2,23300
2059,1.6611982900371913e-08,1.0,16,qa,9,24,2,2,31032
2060,1.61612909721498e-08,1.0,16,qa,9,28,2,2,39788
2061,1.0813287154576301e-08,1.0,16,qa,9,32,2,2,49568
2062,1.2157834738957263e-08,1.0,16,qa,9,36,2,2,60372
2063,1.1118908460616694e-08,1.0,16,qa,9,40,2,2,72200
2064,9.769116182667403e-09,1.0,16,qa,9,44,2,2,85052
2065,1.223861012533689e-08,1.0,16,qa,9,48,2,2,98928
2066,6.456409629151949e-09,1.0,16,qa,9,52,2,2,113828
2067,1.1839186520035128e-08,1.0,16,qa,9,56,2,2,129752
2068,9.839829395730249e-09,1.0,16,qa,9,60,2,2,146700
2069,1.189749632146686e-08,1.0,16,qa,9,64,2,2,164672
2070,1.1771160046691875e-08,1.0,16,qa,9,68,2,2,183668
2071,9.842967330087049e-09,1.0,16,qa,9,72,2,2,203688
2072,8.192355238634264e-09,1.0,16,qa,9,76,2,2,224732
2073,1.2171125440829655e-08,1.0,16,qa,9,80,2,2,246800
2074,4.845263301689329e-09,1.0,16,qa,9,88,2,2,294008
2075,1.2030773044457987e-09,1.0,16,qa,9,96,2,2,345312
2076,6.978612354657798e-09,1.0,16,qa,9,104,2,2,400712
2077,6.170036481734087e-09,1.0,16,qa,9,112,2,2,460208
2078,4.498959427223781e-09,1.0,16,qa,9,120,2,2,523800
2079,1.1520334686210276e-09,1.0,16,qa,9,128,2,2,591488
2080,1.0632585287094116,0.0,32,qatool,0,4,2,2,2612
2081,0.2619205117225647,0.0078125,32,qatool,0,8,2,2,6248
2082,0.0006950181559659541,1.0,32,qatool,0,12,2,2,10908
2083,3.625476452384646e-08,1.0,32,qatool,0,16,2,2,16592
2084,1.5019203658539482e-08,1.0,32,qatool,0,20,2,2,23300
2085,1.502551505438987e-08,1.0,32,qatool,0,24,2,2,31032
2086,1.4584967900077572e-08,1.0,32,qatool,0,28,2,2,39788
2087,1.2723569753347874e-08,1.0,32,qatool,0,32,2,2,49568
2088,1.2278541738908189e-08,1.0,32,qatool,0,36,2,2,60372
2089,1.219477852032469e-08,1.0,32,qatool,0,40,2,2,72200
2090,1.4627336675232527e-08,1.0,32,qatool,0,44,2,2,85052
2091,1.2283376094046616e-08,1.0,32,qatool,0,48,2,2,98928
2092,1.378119396377997e-08,1.0,32,qatool,0,52,2,2,113828
2093,1.1524549314856358e-08,1.0,32,qatool,0,56,2,2,129752
2094,8.97899710139427e-09,1.0,32,qatool,0,60,2,2,146700
2095,8.158785647083278e-09,1.0,32,qatool,0,64,2,2,164672
2096,8.577824672784118e-09,1.0,32,qatool,0,68,2,2,183668
2097,9.034023307208372e-09,1.0,32,qatool,0,72,2,2,203688
2098,9.653456700675633e-09,1.0,32,qatool,0,76,2,2,224732
2099,9.12907527350626e-09,1.0,32,qatool,0,80,2,2,246800
2100,1.0590800236798259e-08,1.0,32,qatool,0,88,2,2,294008
2101,7.781082445035281e-09,1.0,32,qatool,0,96,2,2,345312
2102,1.0190480459471019e-08,1.0,32,qatool,0,104,2,2,400712
2103,9.868699635262601e-09,1.0,32,qatool,0,112,2,2,460208
2104,8.221550551468226e-09,1.0,32,qatool,0,120,2,2,523800
2105,7.98977595195538e-09,1.0,32,qatool,0,128,2,2,591488
2106,1.0012260675430298,0.0,32,qatool,1,4,2,2,2612
2107,0.2309049665927887,0.0,32,qatool,1,8,2,2,6248
2108,5.348080594558269e-05,1.0,32,qatool,1,12,2,2,10908
2109,4.652227403312281e-08,1.0,32,qatool,1,16,2,2,16592
2110,1.6073377295811042e-08,1.0,32,qatool,1,20,2,2,23300
2111,1.5490904559101182e-08,1.0,32,qatool,1,24,2,2,31032
2112,1.425082274408851e-08,1.0,32,qatool,1,28,2,2,39788
2113,1.3328778081245218e-08,1.0,32,qatool,1,32,2,2,49568
2114,1.2751844913339028e-08,1.0,32,qatool,1,36,2,2,60372
2115,1.2518519554305385e-08,1.0,32,qatool,1,40,2,2,72200
2116,1.5022774135786676e-08,1.0,32,qatool,1,44,2,2,85052
2117,8.958219055443806e-09,1.0,32,qatool,1,48,2,2,98928
2118,1.116287595692711e-08,1.0,32,qatool,1,52,2,2,113828
2119,1.1415503209377675e-08,1.0,32,qatool,1,56,2,2,129752
2120,9.34051946899217e-09,1.0,32,qatool,1,60,2,2,146700
2121,8.56697734974432e-09,1.0,32,qatool,1,64,2,2,164672
2122,8.73094663234042e-09,1.0,32,qatool,1,68,2,2,183668
2123,9.60637169811207e-09,1.0,32,qatool,1,72,2,2,203688
2124,1.0949164241935705e-08,1.0,32,qatool,1,76,2,2,224732
2125,1.0299341823838404e-08,1.0,32,qatool,1,80,2,2,246800
2126,1.1199617233614845e-08,1.0,32,qatool,1,88,2,2,294008
2127,1.1218937778778582e-08,1.0,32,qatool,1,96,2,2,345312
2128,9.518930532692593e-09,1.0,32,qatool,1,104,2,2,400712
2129,9.846212734032633e-09,1.0,32,qatool,1,112,2,2,460208
2130,9.237333564726669e-09,1.0,32,qatool,1,120,2,2,523800
2131,9.215951557450808e-09,1.0,32,qatool,1,128,2,2,591488
2132,1.1385996341705322,0.0,32,qatool,2,4,2,2,2612
2133,0.22771890461444855,0.0,32,qatool,2,8,2,2,6248
2134,0.0001840166369220242,1.0,32,qatool,2,12,2,2,10908
2135,3.151212624175059e-08,1.0,32,qatool,2,16,2,2,16592
2136,1.3884950078590919e-08,1.0,32,qatool,2,20,2,2,23300
2137,1.4284926130869735e-08,1.0,32,qatool,2,24,2,2,31032
2138,1.4073807008685435e-08,1.0,32,qatool,2,28,2,2,39788
2139,1.352816170197002e-08,1.0,32,qatool,2,32,2,2,49568
2140,1.3705688139964423e-08,1.0,32,qatool,2,36,2,2,60372
2141,1.571283725354533e-08,1.0,32,qatool,2,40,2,2,72200
2142,1.3397474241116925e-08,1.0,32,qatool,2,44,2,2,85052
2143,1.112404746095308e-08,1.0,32,qatool,2,48,2,2,98928
2144,1.0658377291861143e-08,1.0,32,qatool,2,52,2,2,113828
2145,1.229411772385447e-08,1.0,32,qatool,2,56,2,2,129752
2146,9.55531032076351e-09,1.0,32,qatool,2,60,2,2,146700
2147,9.456967653420634e-09,1.0,32,qatool,2,64,2,2,164672
2148,7.788475642200865e-09,1.0,32,qatool,2,68,2,2,183668
2149,8.395381279058256e-09,1.0,32,qatool,2,72,2,2,203688
2150,9.16648446036561e-09,1.0,32,qatool,2,76,2,2,224732
2151,1.0515059933879911e-08,1.0,32,qatool,2,80,2,2,246800
2152,1.0052399801452339e-08,1.0,32,qatool,2,88,2,2,294008
2153,1.0379986647990336e-08,1.0,32,qatool,2,96,2,2,345312
2154,9.47575706788939e-09,1.0,32,qatool,2,104,2,2,400712
2155,8.549357666254309e-09,1.0,32,qatool,2,112,2,2,460208
2156,9.84302594986275e-09,1.0,32,qatool,2,120,2,2,523800
2157,7.958417924669448e-09,1.0,32,qatool,2,128,2,2,591488
2158,1.1300002336502075,0.0,32,qatool,3,4,2,2,2612
2159,0.2664322257041931,0.0,32,qatool,3,8,2,2,6248
2160,4.4794589484808967e-05,1.0,32,qatool,3,12,2,2,10908
2161,5.377808065532008e-08,1.0,32,qatool,3,16,2,2,16592
2162,1.4827792327309908e-08,1.0,32,qatool,3,20,2,2,23300
2163,1.5099409722552082e-08,1.0,32,qatool,3,24,2,2,31032
2164,1.4779288903810084e-08,1.0,32,qatool,3,28,2,2,39788
2165,1.2765534407321866e-08,1.0,32,qatool,3,32,2,2,49568
2166,1.2354932188429757e-08,1.0,32,qatool,3,36,2,2,60372
2167,1.5283237786434256e-08,1.0,32,qatool,3,40,2,2,72200
2168,1.5221361948647427e-08,1.0,32,qatool,3,44,2,2,85052
2169,1.358535772766345e-08,1.0,32,qatool,3,48,2,2,98928
2170,1.2572072272121204e-08,1.0,32,qatool,3,52,2,2,113828
2171,1.0056272259362231e-08,1.0,32,qatool,3,56,2,2,129752
2172,8.3740445688818e-09,1.0,32,qatool,3,60,2,2,146700
2173,9.801192746294873e-09,1.0,32,qatool,3,64,2,2,164672
2174,8.123661743297816e-09,1.0,32,qatool,3,68,2,2,183668
2175,8.450032673579244e-09,1.0,32,qatool,3,72,2,2,203688
2176,1.0640813563611573e-08,1.0,32,qatool,3,76,2,2,224732
2177,7.915057054219687e-09,1.0,32,qatool,3,80,2,2,246800
2178,1.1302007330016295e-08,1.0,32,qatool,3,88,2,2,294008
2179,1.0123113014515184e-08,1.0,32,qatool,3,96,2,2,345312
2180,1.0622735580056997e-08,1.0,32,qatool,3,104,2,2,400712
2181,9.868573513927004e-09,1.0,32,qatool,3,112,2,2,460208
2182,8.669648110526396e-09,1.0,32,qatool,3,120,2,2,523800
2183,9.662306510449525e-09,1.0,32,qatool,3,128,2,2,591488
2184,0.9994242191314697,0.0,32,qatool,4,4,2,2,2612
2185,0.2586221694946289,0.0,32,qatool,4,8,2,2,6248
2186,0.00024700307403691113,1.0,32,qatool,4,12,2,2,10908
2187,6.612050640342204e-08,1.0,32,qatool,4,16,2,2,16592
2188,1.5241692352674363e-08,1.0,32,qatool,4,20,2,2,23300
2189,1.427466589376536e-08,1.0,32,qatool,4,24,2,2,31032
2190,1.4761517341810304e-08,1.0,32,qatool,4,28,2,2,39788
2191,1.3276860499900067e-08,1.0,32,qatool,4,32,2,2,49568
2192,1.5281916176945742e-08,1.0,32,qatool,4,36,2,2,60372
2193,1.2933656812208483e-08,1.0,32,qatool,4,40,2,2,72200
2194,1.284721040661907e-08,1.0,32,qatool,4,44,2,2,85052
2195,1.1936876376239525e-08,1.0,32,qatool,4,48,2,2,98928
2196,1.4687064897600521e-08,1.0,32,qatool,4,52,2,2,113828
2197,8.63281890417511e-09,1.0,32,qatool,4,56,2,2,129752
2198,9.53674117454284e-09,1.0,32,qatool,4,60,2,2,146700
2199,9.411258439229186e-09,1.0,32,qatool,4,64,2,2,164672
2200,8.474043688977417e-09,1.0,32,qatool,4,68,2,2,183668
2201,8.846374299764648e-09,1.0,32,qatool,4,72,2,2,203688
2202,9.093971797824452e-09,1.0,32,qatool,4,76,2,2,224732
2203,9.459108163412111e-09,1.0,32,qatool,4,80,2,2,246800
2204,1.1261229282411023e-08,1.0,32,qatool,4,88,2,2,294008
2205,1.0294354702011788e-08,1.0,32,qatool,4,96,2,2,345312
2206,1.0738414601974e-08,1.0,32,qatool,4,104,2,2,400712
2207,9.754596241862146e-09,1.0,32,qatool,4,112,2,2,460208
2208,1.0039759246183166e-08,1.0,32,qatool,4,120,2,2,523800
2209,9.846766069188106e-09,1.0,32,qatool,4,128,2,2,591488
2210,1.116201639175415,0.0,32,qatool,5,4,2,2,2612
2211,0.24540197849273682,0.0,32,qatool,5,8,2,2,6248
2212,0.001430773874744773,1.0,32,qatool,5,12,2,2,10908
2213,3.705917706042783e-08,1.0,32,qatool,5,16,2,2,16592
2214,1.60874193966265e-08,1.0,32,qatool,5,20,2,2,23300
2215,1.3759591688256023e-08,1.0,32,qatool,5,24,2,2,31032
2216,1.4240539414345221e-08,1.0,32,qatool,5,28,2,2,39788
2217,1.3398992138036192e-08,1.0,32,qatool,5,32,2,2,49568
2218,1.2285832795555507e-08,1.0,32,qatool,5,36,2,2,60372
2219,1.2399151927411367e-08,1.0,32,qatool,5,40,2,2,72200
2220,1.5953109055999448e-08,1.0,32,qatool,5,44,2,2,85052
2221,1.288363815632465e-08,1.0,32,qatool,5,48,2,2,98928
2222,1.2470233734518388e-08,1.0,32,qatool,5,52,2,2,113828
2223,1.188177023436765e-08,1.0,32,qatool,5,56,2,2,129752
