,loss_best,accuracy_best,data.n_data,data.key,model.emb_dim,model.nb_layers,model.block.nb_heads
483,0.6179819107055664,0.035,100,qa,16,1,8
484,0.13707447052001953,0.25,100,qa,16,2,1
485,0.13870930671691895,0.2825,100,qa,16,2,2
486,0.09842973202466965,0.345,100,qa,16,2,4
487,0.3071129620075226,0.105,100,qa,16,2,8
488,0.010064374655485153,0.9975,100,qa,16,3,1
489,0.005144284572452307,1.0,100,qa,16,3,2
490,0.01777147501707077,0.9625,100,qa,16,3,4
491,0.03917686268687248,0.8325,100,qa,16,3,8
492,0.0003080552560277283,1.0,100,qa,16,4,1
493,0.0003973938582930714,1.0,100,qa,16,4,2
494,0.0008479615789838135,1.0,100,qa,16,4,4
495,0.004366031847894192,1.0,100,qa,16,4,8
496,0.00015009974595159292,1.0,100,qa,16,5,1
497,0.0002414236223557964,1.0,100,qa,16,5,2
498,0.00033549280487932265,1.0,100,qa,16,5,4
499,0.0018698963103815913,1.0,100,qa,16,5,8
500,4.566832285490818e-05,1.0,100,qa,16,6,1
501,0.00010329735232517123,1.0,100,qa,16,6,2
502,0.00015893095405772328,1.0,100,qa,16,6,4
503,0.0009955931454896927,1.0,100,qa,16,6,8
504,4.124555198359303e-05,1.0,100,qa,32,1,1
505,3.58099691766256e-06,1.0,100,qa,32,1,2
506,4.783863005286548e-06,1.0,100,qa,32,1,4
507,6.205613317433745e-05,1.0,100,qa,32,1,8
508,4.369602280007712e-08,1.0,100,qa,32,2,1
509,1.9314258636882187e-08,1.0,100,qa,32,2,2
510,6.379250550025972e-08,1.0,100,qa,32,2,4
511,3.112978674835176e-07,1.0,100,qa,32,2,8
512,1.5428634370096006e-08,1.0,100,qa,32,3,1
513,1.3941379606308146e-08,1.0,100,qa,32,3,2
514,1.2806301796786101e-08,1.0,100,qa,32,3,4
515,2.0070411110850728e-08,1.0,100,qa,32,3,8
516,1.1026793700352755e-08,1.0,100,qa,32,4,1
517,1.019222128917363e-08,1.0,100,qa,32,4,2
518,1.1403312072388871e-08,1.0,100,qa,32,4,4
519,1.2907024782293774e-08,1.0,100,qa,32,4,8
520,1.0453296006573964e-08,1.0,100,qa,32,5,1
521,9.510397802614534e-09,1.0,100,qa,32,5,2
522,9.596591965532753e-09,1.0,100,qa,32,5,4
523,1.1300945956804753e-08,1.0,100,qa,32,5,8
524,9.115228571943135e-09,1.0,100,qa,32,6,1
525,9.262529410136722e-09,1.0,100,qa,32,6,2
526,8.742540025252765e-09,1.0,100,qa,32,6,4
527,9.676926815416209e-09,1.0,100,qa,32,6,8
528,1.927414672309169e-08,1.0,100,qa,64,1,1
529,1.8083330388662944e-08,1.0,100,qa,64,1,2
530,1.888489897794443e-08,1.0,100,qa,64,1,4
531,1.6609634556630226e-08,1.0,100,qa,64,1,8
532,9.02455266071911e-09,1.0,100,qa,64,2,1
533,9.273326107006596e-09,1.0,100,qa,64,2,2
534,1.058268139786378e-08,1.0,100,qa,64,2,4
535,8.61534310558909e-09,1.0,100,qa,64,2,8
536,6.534163876636967e-09,1.0,100,qa,64,3,1
537,6.165092880650036e-09,1.0,100,qa,64,3,2
538,5.571993977326883e-09,1.0,100,qa,64,3,4
539,6.132110819123682e-09,1.0,100,qa,64,3,8
540,7.539237678599875e-09,1.0,100,qa,64,4,1
541,6.747694847319963e-09,1.0,100,qa,64,4,2
542,7.379997057910259e-09,1.0,100,qa,64,4,4
543,6.484079051460867e-09,1.0,100,qa,64,4,8
544,6.8520198404087296e-09,1.0,100,qa,64,5,1
545,5.882987430538833e-09,1.0,100,qa,64,5,2
546,5.323247620481197e-09,1.0,100,qa,64,5,4
547,6.728279711154528e-09,1.0,100,qa,64,5,8
548,6.662237428400886e-09,1.0,100,qa,64,6,1
549,8.141372909165057e-09,1.0,100,qa,64,6,2
550,6.583238398860658e-09,1.0,100,qa,64,6,4
551,7.410096536375477e-09,1.0,100,qa,64,6,8
552,1.2174452557189852e-08,1.0,100,qa,128,1,1
553,1.1398080701496838e-08,1.0,100,qa,128,1,2
554,1.1674865518784827e-08,1.0,100,qa,128,1,4
555,1.3414920729815094e-08,1.0,100,qa,128,1,8
556,7.395438483825956e-09,1.0,100,qa,128,2,1
557,9.087243846295223e-09,1.0,100,qa,128,2,2
558,8.846651411431594e-09,1.0,100,qa,128,2,4
559,7.688364611624365e-09,1.0,100,qa,128,2,8
560,4.076205151193335e-09,1.0,100,qa,128,3,1
561,9.061162487000729e-09,1.0,100,qa,128,3,2
562,5.067654740287253e-09,1.0,100,qa,128,3,4
563,4.95848961890033e-09,1.0,100,qa,128,3,8
564,4.45569092732967e-09,1.0,100,qa,128,4,1
565,6.9407093405970954e-09,1.0,100,qa,128,4,2
566,6.723015921750175e-09,1.0,100,qa,128,4,4
567,5.636005884213091e-09,1.0,100,qa,128,4,8
568,3.558868089115208e-09,1.0,100,qa,128,5,1
569,7.487824582597113e-09,1.0,100,qa,128,5,2
570,4.6372488071710904e-09,1.0,100,qa,128,5,4
571,3.940379578182274e-09,1.0,100,qa,128,5,8
572,4.998676583767292e-09,1.0,100,qa,128,6,1
573,3.968488648808943e-09,1.0,100,qa,128,6,2
574,3.520062463735485e-09,1.0,100,qa,128,6,4
575,4.86462869986326e-09,1.0,100,qa,128,6,8
576,0.48082098364830017,0.004166666666666667,300,qatool,16,1,1
577,0.5062298774719238,0.03,300,qatool,16,1,2
578,0.4957421123981476,0.009166666666666667,300,qatool,16,1,4
579,0.6015225052833557,0.028333333333333332,300,qatool,16,1,8
580,0.3212454915046692,0.0075,300,qatool,16,2,1
581,0.3550248146057129,0.019166666666666665,300,qatool,16,2,2
582,0.3745339512825012,0.0125,300,qatool,16,2,4
583,0.44659826159477234,0.028333333333333332,300,qatool,16,2,8
584,0.27142155170440674,0.029166666666666667,300,qatool,16,3,1
585,0.2872737944126129,0.014166666666666666,300,qatool,16,3,2
586,0.2715556025505066,0.010833333333333334,300,qatool,16,3,4
587,0.36496415734291077,0.029166666666666667,300,qatool,16,3,8
588,0.20505845546722412,0.02,300,qatool,16,4,1
589,0.24982169270515442,0.015,300,qatool,16,4,2
590,0.24751362204551697,0.025833333333333333,300,qatool,16,4,4
591,0.3062981069087982,0.011666666666666667,300,qatool,16,4,8
592,0.156598299741745,0.05,300,qatool,16,5,1
593,0.1622757464647293,0.04666666666666667,300,qatool,16,5,2
594,0.204559788107872,0.02,300,qatool,16,5,4
595,0.25606364011764526,0.025833333333333333,300,qatool,16,5,8
596,0.15349340438842773,0.049166666666666664,300,qatool,16,6,1
597,0.1794200837612152,0.034166666666666665,300,qatool,16,6,2
598,0.1892796903848648,0.028333333333333332,300,qatool,16,6,4
599,0.2742771804332733,0.0225,300,qatool,16,6,8
600,0.08691701292991638,0.12083333333333333,300,qatool,32,1,1
601,0.13055557012557983,0.051666666666666666,300,qatool,32,1,2
602,0.16877880692481995,0.025,300,qatool,32,1,4
603,0.2299063354730606,0.006666666666666667,300,qatool,32,1,8
604,0.00988806877285242,0.7458333333333333,300,qatool,32,2,1
605,0.011350461281836033,0.7208333333333333,300,qatool,32,2,2
606,0.020804472267627716,0.5666666666666667,300,qatool,32,2,4
607,0.042259518057107925,0.33,300,qatool,32,2,8
608,1.1248846931266598e-05,1.0,300,qatool,32,3,1
609,1.6891681298147887e-05,1.0,300,qatool,32,3,2
610,0.0020214118994772434,0.9925,300,qatool,32,3,4
611,0.0049271900206804276,0.9441666666666667,300,qatool,32,3,8
612,3.2495204322913196e-06,1.0,300,qatool,32,4,1
613,4.846189767704345e-06,1.0,300,qatool,32,4,2
614,9.546826186124235e-05,1.0,300,qatool,32,4,4
615,0.0001616027147974819,1.0,300,qatool,32,4,8
616,1.5991238910828542e-07,1.0,300,qatool,32,5,1
617,2.9315771143956226e-07,1.0,300,qatool,32,5,2
618,3.272907861173735e-06,1.0,300,qatool,32,5,4
619,5.5725464335409924e-05,1.0,300,qatool,32,5,8
620,5.052223173152015e-07,1.0,300,qatool,32,6,1
621,4.910928055323893e-07,1.0,300,qatool,32,6,2
622,2.3632646843907423e-06,1.0,300,qatool,32,6,4
623,1.0083822417072952e-05,1.0,300,qatool,32,6,8
624,1.2914313629153185e-05,1.0,300,qatool,64,1,1
625,7.011742127360776e-06,1.0,300,qatool,64,1,2
626,1.008406252367422e-05,1.0,300,qatool,64,1,4
627,4.725257895188406e-05,1.0,300,qatool,64,1,8
628,1.4271305914803634e-08,1.0,300,qatool,64,2,1
629,1.857874210031696e-08,1.0,300,qatool,64,2,2
630,1.7379203853806757e-08,1.0,300,qatool,64,2,4
631,5.1341228157752994e-08,1.0,300,qatool,64,2,8
632,9.683848389840932e-09,1.0,300,qatool,64,3,1
633,6.952525666292786e-09,1.0,300,qatool,64,3,2
634,1.0953844054029105e-08,1.0,300,qatool,64,3,4
635,1.9100827586271407e-08,1.0,300,qatool,64,3,8
636,6.464711432840886e-09,1.0,300,qatool,64,4,1
637,7.868471207927996e-09,1.0,300,qatool,64,4,2
638,7.500242205082941e-09,1.0,300,qatool,64,4,4
639,9.1227967402574e-09,1.0,300,qatool,64,4,8
640,8.508962423547928e-09,1.0,300,qatool,64,5,1
641,7.994412243306215e-09,1.0,300,qatool,64,5,2
642,7.861088668903449e-09,1.0,300,qatool,64,5,4
643,9.023372271599328e-09,1.0,300,qatool,64,5,8
644,6.485997960936629e-09,1.0,300,qatool,64,6,1
645,8.315731214736388e-09,1.0,300,qatool,64,6,2
646,7.451784966860941e-09,1.0,300,qatool,64,6,4
647,7.723254924485445e-09,1.0,300,qatool,64,6,8
648,2.170850166294258e-08,1.0,300,qatool,128,1,1
649,1.4947911353146992e-08,1.0,300,qatool,128,1,2
650,1.2550734673766328e-08,1.0,300,qatool,128,1,4
651,1.586486853000224e-08,1.0,300,qatool,128,1,8
652,8.068778534209287e-09,1.0,300,qatool,128,2,1
653,6.828956955473586e-09,1.0,300,qatool,128,2,2
654,5.702494032533423e-09,1.0,300,qatool,128,2,4
655,6.866700985597163e-09,1.0,300,qatool,128,2,8
656,6.167335087070569e-09,1.0,300,qatool,128,3,1
657,4.1761212266067105e-09,1.0,300,qatool,128,3,2
658,5.324372054360538e-09,1.0,300,qatool,128,3,4
659,4.977827927632461e-09,1.0,300,qatool,128,3,8
660,2.7836450922080758e-09,1.0,300,qatool,128,4,1
661,6.176176015060264e-09,1.0,300,qatool,128,4,2
662,4.719751256487825e-09,1.0,300,qatool,128,4,4
663,4.538227571515563e-09,1.0,300,qatool,128,4,8
664,6.348154890645219e-09,1.0,300,qatool,128,5,1
665,5.770796729365202e-09,1.0,300,qatool,128,5,2
666,5.2512540982263545e-09,1.0,300,qatool,128,5,4
667,5.392415403093764e-09,1.0,300,qatool,128,5,8
668,5.499400046460323e-09,1.0,300,qatool,128,6,1
669,5.611443754105494e-09,1.0,300,qatool,128,6,2
670,4.809801446015172e-09,1.0,300,qatool,128,6,4
671,5.445521367164474e-09,1.0,300,qatool,128,6,8
672,0.9202810525894165,0.035833333333333335,300,qa,16,1,1
673,0.8776279091835022,0.0425,300,qa,16,1,2
674,0.8543742895126343,0.05,300,qa,16,1,4
675,1.0286368131637573,0.03,300,qa,16,1,8
676,0.4870968461036682,0.051666666666666666,300,qa,16,2,1
677,0.5272910594940186,0.0575,300,qa,16,2,2
678,0.5118556618690491,0.05333333333333334,300,qa,16,2,4
679,0.6937943696975708,0.05,300,qa,16,2,8
680,0.3736124634742737,0.06666666666666667,300,qa,16,3,1
681,0.3965302109718323,0.065,300,qa,16,3,2
682,0.37260839343070984,0.07166666666666667,300,qa,16,3,4
683,0.44786903262138367,0.059166666666666666,300,qa,16,3,8
684,0.2506801187992096,0.08166666666666667,300,qa,16,4,1
685,0.300128310918808,0.07833333333333334,300,qa,16,4,2
686,0.2786361277103424,0.08,300,qa,16,4,4
687,0.3802458345890045,0.06333333333333334,300,qa,16,4,8
688,0.20374354720115662,0.09,300,qa,16,5,1
689,0.228501096367836,0.0825,300,qa,16,5,2
690,0.24036192893981934,0.07833333333333334,300,qa,16,5,4
691,0.32710832357406616,0.07583333333333334,300,qa,16,5,8
692,0.18697665631771088,0.13583333333333333,300,qa,16,6,1
693,0.164272278547287,0.125,300,qa,16,6,2
694,0.22928749024868011,0.0825,300,qa,16,6,4
695,0.2978763282299042,0.07,300,qa,16,6,8
696,0.2171890139579773,0.08333333333333333,300,qa,32,1,1
697,0.17249254882335663,0.10666666666666667,300,qa,32,1,2
698,0.21570998430252075,0.09333333333333334,300,qa,32,1,4
699,0.24912318587303162,0.09833333333333333,300,qa,32,1,8
700,0.00180936383549124,1.0,300,qa,32,2,1
701,0.0004386637592688203,1.0,300,qa,32,2,2
702,0.0017335857264697552,1.0,300,qa,32,2,4
703,0.0028314688242971897,1.0,300,qa,32,2,8
704,2.521354690543376e-05,1.0,300,qa,32,3,1
705,1.2441897524695378e-05,1.0,300,qa,32,3,2
706,8.1287907960359e-06,1.0,300,qa,32,3,4
707,6.724237027810887e-05,1.0,300,qa,32,3,8
708,9.56417807174148e-07,1.0,300,qa,32,4,1
709,2.1279130635321053e-07,1.0,300,qa,32,4,2
710,2.1793466657982208e-06,1.0,300,qa,32,4,4
711,1.3950106222182512e-05,1.0,300,qa,32,4,8
712,1.2271233629235212e-07,1.0,300,qa,32,5,1
713,2.8582996947079664e-07,1.0,300,qa,32,5,2
714,5.593372520706907e-07,1.0,300,qa,32,5,4
715,6.396923708962277e-06,1.0,300,qa,32,5,8
716,1.6157849813680514e-07,1.0,300,qa,32,6,1
717,3.836770900988995e-08,1.0,300,qa,32,6,2
718,1.0221358337503261e-07,1.0,300,qa,32,6,4
719,2.801288246701006e-06,1.0,300,qa,32,6,8
720,4.558547971100779e-06,1.0,300,qa,64,1,1
721,2.9384332265181e-06,1.0,300,qa,64,1,2
722,9.6838425633905e-07,1.0,300,qa,64,1,4
723,1.2028549463138916e-06,1.0,300,qa,64,1,8
724,1.7969242094295623e-08,1.0,300,qa,64,2,1
725,1.6973853433910335e-08,1.0,300,qa,64,2,2
726,1.4953906557479968e-08,1.0,300,qa,64,2,4
727,1.8402310786314047e-08,1.0,300,qa,64,2,8
728,1.0592271948439702e-08,1.0,300,qa,64,3,1
729,9.86831771854213e-09,1.0,300,qa,64,3,2
730,1.0302036557163774e-08,1.0,300,qa,64,3,4
731,1.0383081061604571e-08,1.0,300,qa,64,3,8
732,9.719139271169297e-09,1.0,300,qa,64,4,1
733,9.151685631536566e-09,1.0,300,qa,64,4,2
734,8.616272140216097e-09,1.0,300,qa,64,4,4
735,8.76154171436383e-09,1.0,300,qa,64,4,8
736,8.004013452023173e-09,1.0,300,qa,64,5,1
737,8.123776318313958e-09,1.0,300,qa,64,5,2
738,7.372152666107468e-09,1.0,300,qa,64,5,4
739,8.222230007959297e-09,1.0,300,qa,64,5,8
740,7.653203404345277e-09,1.0,300,qa,64,6,1
741,7.47690709346216e-09,1.0,300,qa,64,6,2
742,7.15765091641174e-09,1.0,300,qa,64,6,4
743,7.695987847000652e-09,1.0,300,qa,64,6,8
744,2.029543999526595e-08,1.0,300,qa,128,1,1
745,1.4729882202857425e-08,1.0,300,qa,128,1,2
746,1.4169172501965477e-08,1.0,300,qa,128,1,4
747,1.3581463065293065e-08,1.0,300,qa,128,1,8
748,9.008192414228233e-09,1.0,300,qa,128,2,1
749,8.243335791746631e-09,1.0,300,qa,128,2,2
750,6.880032099587652e-09,1.0,300,qa,128,2,4
751,6.070723035378478e-09,1.0,300,qa,128,2,8
752,6.604106594920722e-09,1.0,300,qa,128,3,1
753,5.887838661067235e-09,1.0,300,qa,128,3,2
754,4.93968377313081e-09,1.0,300,qa,128,3,4
755,5.106377098940129e-09,1.0,300,qa,128,3,8
756,6.203018099171231e-09,1.0,300,qa,128,4,1
757,4.556607535732837e-09,1.0,300,qa,128,4,2
758,5.067707142814015e-09,1.0,300,qa,128,4,4
759,4.079306226145718e-09,1.0,300,qa,128,4,8
760,4.82242468180516e-09,1.0,300,qa,128,5,1
761,4.3224237522565545e-09,1.0,300,qa,128,5,2
762,4.386774499209878e-09,1.0,300,qa,128,5,4
763,5.164681571301344e-09,1.0,300,qa,128,5,8
764,4.82242468180516e-09,1.0,300,qa,128,6,1
765,4.179161017248134e-09,1.0,300,qa,128,6,2
766,4.8918447070889215e-09,1.0,300,qa,128,6,4
767,4.251849983205602e-09,1.0,300,qa,128,6,8
768,0.5238994359970093,0.01875,1000,qatool,16,1,1
769,0.548005998134613,0.0055,1000,qatool,16,1,2
770,0.5271942615509033,0.002,1000,qatool,16,1,4
771,0.643391489982605,0.0065,1000,qatool,16,1,8
772,0.3880196213722229,0.00175,1000,qatool,16,2,1
773,0.38889098167419434,0.022,1000,qatool,16,2,2
774,0.41352200508117676,0.01275,1000,qatool,16,2,4
775,0.48625874519348145,0.02625,1000,qatool,16,2,8
776,0.3515348732471466,0.0215,1000,qatool,16,3,1
777,0.359534353017807,0.006,1000,qatool,16,3,2
778,0.36616694927215576,0.00775,1000,qatool,16,3,4
779,0.4326135814189911,0.0155,1000,qatool,16,3,8
780,0.2882552742958069,0.0055,1000,qatool,16,4,1
781,0.34133854508399963,0.01525,1000,qatool,16,4,2
782,0.3272828459739685,0.01675,1000,qatool,16,4,4
783,0.3829447329044342,0.0005,1000,qatool,16,4,8
784,0.272969126701355,0.02075,1000,qatool,16,5,1
785,0.2739555239677429,0.0195,1000,qatool,16,5,2
786,0.2863234281539917,0.00225,1000,qatool,16,5,4
787,0.3202740550041199,0.01425,1000,qatool,16,5,8
788,0.2401871532201767,0.011,1000,qatool,16,6,1
789,0.286575585603714,0.01025,1000,qatool,16,6,2
790,0.28831177949905396,0.00825,1000,qatool,16,6,4
791,0.37188711762428284,0.01275,1000,qatool,16,6,8
792,0.1828811913728714,0.0305,1000,qatool,32,1,1
793,0.23733778297901154,0.0135,1000,qatool,32,1,2
794,0.2829667031764984,0.00725,1000,qatool,32,1,4
795,0.3392155170440674,0.0005,1000,qatool,32,1,8
796,0.03557848930358887,0.3725,1000,qatool,32,2,1
797,0.05834429711103439,0.26275,1000,qatool,32,2,2
798,0.08878415822982788,0.13925,1000,qatool,32,2,4
799,0.12878412008285522,0.07725,1000,qatool,32,2,8
800,2.2783748136134818e-05,1.0,1000,qatool,32,3,1
801,1.6910220438148826e-05,1.0,1000,qatool,32,3,2
802,0.05861248821020126,0.2495,1000,qatool,32,3,4
803,0.06650252640247345,0.174,1000,qatool,32,3,8
804,6.981381375226192e-06,1.0,1000,qatool,32,4,1
805,0.0004111625603400171,1.0,1000,qatool,32,4,2
806,0.01812862604856491,0.5985,1000,qatool,32,4,4
807,0.010489488020539284,0.71175,1000,qatool,32,4,8
808,4.316071766652385e-08,1.0,1000,qatool,32,5,1
809,1.460745657766438e-08,1.0,1000,qatool,32,5,2
810,1.0838448361027986e-06,1.0,1000,qatool,32,5,4
811,0.008592484518885612,0.77575,1000,qatool,32,5,8
812,3.912317936283216e-08,1.0,1000,qatool,32,6,1
813,3.8244809985599204e-08,1.0,1000,qatool,32,6,2
814,6.904021176978858e-08,1.0,1000,qatool,32,6,4
815,1.130724103859393e-05,1.0,1000,qatool,32,6,8
816,0.010062819346785545,0.68625,1000,qatool,64,1,1
817,0.007345591671764851,0.79225,1000,qatool,64,1,2
818,0.01240074634552002,0.67325,1000,qatool,64,1,4
819,0.034156255424022675,0.39725,1000,qatool,64,1,8
820,1.028657266033406e-06,1.0,1000,qatool,64,2,1
821,3.1695631150796544e-06,1.0,1000,qatool,64,2,2
822,4.6946806264713814e-07,1.0,1000,qatool,64,2,4
823,1.0461177453180426e-06,1.0,1000,qatool,64,2,8
824,1.0389801019528022e-07,1.0,1000,qatool,64,3,1
825,6.4944676303468896e-09,1.0,1000,qatool,64,3,2
826,4.3431889196199336e-09,1.0,1000,qatool,64,3,4
827,3.016447891468488e-08,1.0,1000,qatool,64,3,8
828,5.287014381849531e-09,1.0,1000,qatool,64,4,1
829,5.227125399187571e-09,1.0,1000,qatool,64,4,2
830,2.1732658339601585e-08,1.0,1000,qatool,64,4,4
831,1.1409064804013269e-08,1.0,1000,qatool,64,4,8
832,5.197292818337473e-09,1.0,1000,qatool,64,5,1
833,6.020020482111477e-09,1.0,1000,qatool,64,5,2
834,5.067521957613508e-09,1.0,1000,qatool,64,5,4
835,7.990208494845774e-09,1.0,1000,qatool,64,5,8
836,6.132415908410849e-09,1.0,1000,qatool,64,6,1
837,6.3634155722525065e-09,1.0,1000,qatool,64,6,2
838,5.13199438501033e-09,1.0,1000,qatool,64,6,4
839,6.114619477415317e-09,1.0,1000,qatool,64,6,8
840,2.971258481920813e-06,1.0,1000,qatool,128,1,1
841,6.920177497704572e-07,1.0,1000,qatool,128,1,2
842,4.525442136582569e-07,1.0,1000,qatool,128,1,4
843,8.578917913837358e-07,1.0,1000,qatool,128,1,8
844,8.73707595161477e-09,1.0,1000,qatool,128,2,1
845,3.832971273709518e-09,1.0,1000,qatool,128,2,2
846,8.209117829949264e-09,1.0,1000,qatool,128,2,4
847,6.7889329713466395e-09,1.0,1000,qatool,128,2,8
848,9.445315640732588e-09,1.0,1000,qatool,128,3,1
849,4.786150142876977e-09,1.0,1000,qatool,128,3,2
850,4.236123896106392e-09,1.0,1000,qatool,128,3,4
851,4.1721639476577366e-09,1.0,1000,qatool,128,3,8
852,5.236451272594422e-09,1.0,1000,qatool,128,4,1
853,6.206389624452413e-09,1.0,1000,qatool,128,4,2
854,3.8268503921301544e-09,1.0,1000,qatool,128,4,4
855,3.76436792848267e-09,1.0,1000,qatool,128,4,8
856,5.533893343567797e-09,1.0,1000,qatool,128,5,1
857,5.800236735353792e-09,1.0,1000,qatool,128,5,2
858,3.895433753342559e-09,1.0,1000,qatool,128,5,4
859,5.819787318728231e-09,1.0,1000,qatool,128,5,8
860,4.855631452471698e-09,1.0,1000,qatool,128,6,1
861,3.902799861066342e-09,1.0,1000,qatool,128,6,2
862,6.52645404386476e-09,1.0,1000,qatool,128,6,4
863,6.23110141262373e-09,1.0,1000,qatool,128,6,8
864,1.0502145290374756,0.034,1000,qa,16,1,1
865,1.0023024082183838,0.0425,1000,qa,16,1,2
866,0.9851164221763611,0.03725,1000,qa,16,1,4
867,1.1699607372283936,0.02625,1000,qa,16,1,8
868,0.646910548210144,0.0425,1000,qa,16,2,1
869,0.7215720415115356,0.0445,1000,qa,16,2,2
870,0.7350852489471436,0.04475,1000,qa,16,2,4
871,0.8679724931716919,0.04375,1000,qa,16,2,8
872,0.3261153995990753,0.04675,1000,qa,16,3,1
873,0.5940552949905396,0.0485,1000,qa,16,3,2
874,0.5204749703407288,0.04325,1000,qa,16,3,4
875,0.7258467078208923,0.046,1000,qa,16,3,8
876,0.45374560356140137,0.0455,1000,qa,16,4,1
877,0.5164636373519897,0.0475,1000,qa,16,4,2
878,0.3630606234073639,0.04825,1000,qa,16,4,4
879,0.6630343198776245,0.048,1000,qa,16,4,8
880,0.16574016213417053,0.05325,1000,qa,16,5,1
881,0.43938690423965454,0.04375,1000,qa,16,5,2
882,0.44915759563446045,0.05,1000,qa,16,5,4
883,0.5725589394569397,0.0475,1000,qa,16,5,8
884,0.41499558091163635,0.0475,1000,qa,16,6,1
885,0.18024508655071259,0.05225,1000,qa,16,6,2
886,0.2630845904350281,0.044,1000,qa,16,6,4
887,0.5246606469154358,0.047,1000,qa,16,6,8
888,0.5153457522392273,0.044,1000,qa,32,1,1
889,0.37132373452186584,0.05025,1000,qa,32,1,2
890,0.5026293992996216,0.0465,1000,qa,32,1,4
891,0.5025431513786316,0.047,1000,qa,32,1,8
892,0.11717255413532257,0.07975,1000,qa,32,2,1
893,0.12127489596605301,0.085,1000,qa,32,2,2
894,0.11590468883514404,0.089,1000,qa,32,2,4
895,0.13757210969924927,0.0795,1000,qa,32,2,8
896,0.10319824516773224,0.11875,1000,qa,32,3,1
897,0.10102156549692154,0.1325,1000,qa,32,3,2
898,0.10359513014554977,0.132,1000,qa,32,3,4
899,0.11340966820716858,0.108,1000,qa,32,3,8
900,0.041812699288129807,0.5105,1000,qa,32,4,1
901,0.029864897951483727,0.6685,1000,qa,32,4,2
902,0.0774654746055603,0.26875,1000,qa,32,4,4
903,0.07289578765630722,0.27075,1000,qa,32,4,8
904,0.011308491230010986,0.915,1000,qa,32,5,1
905,0.008499832823872566,0.94875,1000,qa,32,5,2
906,0.04141552746295929,0.59625,1000,qa,32,5,4
907,0.04231705144047737,0.55325,1000,qa,32,5,8
908,0.0024842882994562387,0.99975,1000,qa,32,6,1
909,0.0002476021181792021,1.0,1000,qa,32,6,2
910,0.00037104517105035484,1.0,1000,qa,32,6,4
911,0.010492230765521526,0.9415,1000,qa,32,6,8
912,0.08568818122148514,0.297,1000,qa,64,1,1
913,0.06615161895751953,0.4185,1000,qa,64,1,2
914,0.058868687599897385,0.40375,1000,qa,64,1,4
915,0.07341303676366806,0.344,1000,qa,64,1,8
916,6.815975939389318e-05,1.0,1000,qa,64,2,1
917,1.1695356988639105e-05,1.0,1000,qa,64,2,2
918,6.445819963118993e-06,1.0,1000,qa,64,2,4
919,8.921320841182023e-06,1.0,1000,qa,64,2,8
920,8.654470207147824e-07,1.0,1000,qa,64,3,1
921,4.479036590510077e-07,1.0,1000,qa,64,3,2
922,4.207224435504031e-07,1.0,1000,qa,64,3,4
923,9.663167475082446e-07,1.0,1000,qa,64,3,8
924,4.226073428981181e-07,1.0,1000,qa,64,4,1
925,2.898155457842222e-07,1.0,1000,qa,64,4,2
926,3.8416396819229703e-07,1.0,1000,qa,64,4,4
927,2.1852446252523805e-07,1.0,1000,qa,64,4,8
928,9.697626524030056e-08,1.0,1000,qa,64,5,1
929,1.4439601159210724e-07,1.0,1000,qa,64,5,2
930,9.679339285639799e-08,1.0,1000,qa,64,5,4
931,2.3095967094377556e-07,1.0,1000,qa,64,5,8
932,9.340102735677647e-08,1.0,1000,qa,64,6,1
933,1.0809844752657227e-07,1.0,1000,qa,64,6,2
934,6.160391308185353e-08,1.0,1000,qa,64,6,4
935,7.912419874855914e-08,1.0,1000,qa,64,6,8
936,1.9186330973752774e-05,1.0,1000,qa,128,1,1
937,8.122994586301502e-06,1.0,1000,qa,128,1,2
938,2.1578953237622045e-06,1.0,1000,qa,128,1,4
939,2.0248719465598697e-06,1.0,1000,qa,128,1,8
940,1.3016386901654187e-07,1.0,1000,qa,128,2,1
941,2.9913447718854513e-08,1.0,1000,qa,128,2,2
942,4.0189661376643926e-08,1.0,1000,qa,128,2,4
943,2.981523650191775e-08,1.0,1000,qa,128,2,8
944,5.048923412687145e-08,1.0,1000,qa,128,3,1
945,3.264282355530668e-08,1.0,1000,qa,128,3,2
946,2.6714429779417515e-08,1.0,1000,qa,128,3,4
947,2.1492551738333532e-08,1.0,1000,qa,128,3,8
948,2.983457747518514e-08,1.0,1000,qa,128,4,1
949,1.59867177274009e-08,1.0,1000,qa,128,4,2
950,2.908675078572287e-08,1.0,1000,qa,128,4,4
951,1.9318802557677373e-08,1.0,1000,qa,128,4,8
952,2.9853875815888387e-08,1.0,1000,qa,128,5,1
953,1.617476286241981e-08,1.0,1000,qa,128,5,2
954,1.875084443270225e-08,1.0,1000,qa,128,5,4
955,1.6619537746009883e-08,1.0,1000,qa,128,5,8
956,1.8866344930756895e-08,1.0,1000,qa,128,6,1
957,1.3009821664411447e-08,1.0,1000,qa,128,6,2
958,1.2181970099334194e-08,1.0,1000,qa,128,6,4
959,1.6811895875434857e-08,1.0,1000,qa,128,6,8
960,0.5433856844902039,0.0025833333333333333,3000,qatool,16,1,1
961,0.5537486672401428,0.003833333333333333,3000,qatool,16,1,2
962,0.5385271906852722,8.333333333333333e-05,3000,qatool,16,1,4
963,0.6404789686203003,0.007166666666666667,3000,qatool,16,1,8
964,0.3860160708427429,0.009916666666666667,3000,qatool,16,2,1
