,loss_best,accuracy_best,data.nb_data,data.key,model.emb_dim,model.nb_layers,model.block.nb_heads,nb_params
43,2.21774172359801e-08,1.0,10,qatool,32,5,8,101472
44,1.6672036196041518e-08,1.0,10,qatool,32,6,1,117920
45,1.6163859584139573e-08,1.0,10,qatool,32,6,2,117920
46,1.808728100627377e-08,1.0,10,qatool,32,6,4,117920
47,2.272995303087555e-08,1.0,10,qatool,32,6,8,117920
48,6.504673244478454e-09,1.0,10,qatool,64,1,1,104128
49,3.450743690791569e-09,1.0,10,qatool,64,1,2,104128
50,4.271993869764401e-09,1.0,10,qatool,64,1,4,104128
51,6.976591304663771e-09,1.0,10,qatool,64,1,8,104128
52,6.0567626469776314e-09,1.0,10,qatool,64,2,1,169792
53,7.043861494082648e-09,1.0,10,qatool,64,2,2,169792
54,7.005835467310817e-09,1.0,10,qatool,64,2,4,169792
55,9.60874313449267e-09,1.0,10,qatool,64,2,8,169792
56,1.1937077104562377e-08,1.0,10,qatool,64,3,1,235456
57,9.225299635318152e-09,1.0,10,qatool,64,3,2,235456
58,1.036546226629298e-08,1.0,10,qatool,64,3,4,235456
59,1.044012787332349e-08,1.0,10,qatool,64,3,8,235456
60,7.349316266669348e-09,1.0,10,qatool,64,4,1,301120
61,8.229131154280367e-09,1.0,10,qatool,64,4,2,301120
62,1.002150362694465e-08,1.0,10,qatool,64,4,4,301120
63,1.0706377118196997e-08,1.0,10,qatool,64,4,8,301120
64,6.598275703595391e-09,1.0,10,qatool,64,5,1,366784
65,9.033161774141263e-09,1.0,10,qatool,64,5,2,366784
66,7.597684259508242e-09,1.0,10,qatool,64,5,4,366784
67,1.1646474007420693e-08,1.0,10,qatool,64,5,8,366784
68,8.235618409457857e-09,1.0,10,qatool,64,6,1,432448
69,7.646509203595997e-09,1.0,10,qatool,64,6,2,432448
70,6.7360850231068525e-09,1.0,10,qatool,64,6,4,432448
71,1.2069364174749353e-08,1.0,10,qatool,64,6,8,432448
72,2.152587885717594e-09,1.0,10,qatool,128,1,1,339328
73,3.009028137768155e-09,1.0,10,qatool,128,1,2,339328
74,3.271342530197785e-09,1.0,10,qatool,128,1,4,339328
75,3.448228813596188e-09,1.0,10,qatool,128,1,8,339328
76,4.0562824210610415e-09,1.0,10,qatool,128,2,1,601728
77,3.506724910451453e-09,1.0,10,qatool,128,2,2,601728
78,1.5309743472968762e-09,1.0,10,qatool,128,2,4,601728
79,2.0898065500318808e-09,1.0,10,qatool,128,2,8,601728
80,9.848257764843993e-10,1.0,10,qatool,128,3,1,864128
81,1.308355090934299e-09,1.0,10,qatool,128,3,2,864128
82,1.5470795755589961e-09,1.0,10,qatool,128,3,4,864128
83,1.0012157769523355e-09,1.0,10,qatool,128,3,8,864128
84,1.2190679576917773e-09,1.0,10,qatool,128,4,1,1126528
85,9.451804894311522e-10,1.0,10,qatool,128,4,2,1126528
86,6.289529452807585e-10,1.0,10,qatool,128,4,4,1126528
87,1.2437877394688712e-09,1.0,10,qatool,128,4,8,1126528
88,5.308548045590555e-10,1.0,10,qatool,128,5,1,1388928
89,3.1007074685618363e-10,1.0,10,qatool,128,5,2,1388928
90,2.2646139130610976e-10,1.0,10,qatool,128,5,4,1388928
91,5.631017319096543e-10,1.0,10,qatool,128,5,8,1388928
92,1.1640899355569445e-10,1.0,10,qatool,128,6,1,1651328
93,6.661181606304467e-10,1.0,10,qatool,128,6,2,1651328
94,5.116834178586771e-10,1.0,10,qatool,128,6,4,1651328
95,3.9466846457614224e-10,1.0,10,qatool,128,6,8,1651328
96,2.2908544394795172e-08,1.0,10,qa,16,1,1,13744
97,2.5126265512653845e-08,1.0,10,qa,16,1,2,13744
98,2.2149476919253175e-08,1.0,10,qa,16,1,4,13744
99,2.3302280993675595e-08,1.0,10,qa,16,1,8,13744
100,1.7781271566263968e-08,1.0,10,qa,16,2,1,17872
101,1.8755310193796504e-08,1.0,10,qa,16,2,2,17872
102,1.932260218495685e-08,1.0,10,qa,16,2,4,17872
103,2.2361758666988862e-08,1.0,10,qa,16,2,8,17872
104,1.6584246864681518e-08,1.0,10,qa,16,3,1,22000
105,1.6390275803246368e-08,1.0,10,qa,16,3,2,22000
106,1.7735366952820186e-08,1.0,10,qa,16,3,4,22000
107,1.7434919286074546e-08,1.0,10,qa,16,3,8,22000
108,1.7780546812673492e-08,1.0,10,qa,16,4,1,26128
109,1.7352576264784147e-08,1.0,10,qa,16,4,2,26128
110,1.840517072082548e-08,1.0,10,qa,16,4,4,26128
111,2.0214777407545625e-08,1.0,10,qa,16,4,8,26128
112,1.8341930640985993e-08,1.0,10,qa,16,5,1,30256
113,1.928463433387151e-08,1.0,10,qa,16,5,2,30256
114,2.2391869691773536e-08,1.0,10,qa,16,5,4,30256
115,1.7773311711266615e-08,1.0,10,qa,16,5,8,30256
116,1.9393787908938975e-08,1.0,10,qa,16,6,1,34384
117,2.1640495617702982e-08,1.0,10,qa,16,6,2,34384
118,1.7253626083402196e-08,1.0,10,qa,16,6,4,34384
119,2.1715592879445467e-08,1.0,10,qa,16,6,8,34384
120,6.694771403914501e-09,1.0,10,qa,32,1,1,35680
121,8.036876941730497e-09,1.0,10,qa,32,1,2,35680
122,9.241648335489572e-09,1.0,10,qa,32,1,4,35680
123,8.259918971020852e-09,1.0,10,qa,32,1,8,35680
124,8.233273618429848e-09,1.0,10,qa,32,2,1,52128
125,8.123063111042939e-09,1.0,10,qa,32,2,2,52128
126,8.453799438257192e-09,1.0,10,qa,32,2,4,52128
127,1.2384342440441287e-08,1.0,10,qa,32,2,8,52128
128,6.7885626009456246e-09,1.0,10,qa,32,3,1,68576
129,7.869039642116604e-09,1.0,10,qa,32,3,2,68576
130,9.232850040064022e-09,1.0,10,qa,32,3,4,68576
131,1.2971513640991361e-08,1.0,10,qa,32,3,8,68576
132,8.981885457615135e-09,1.0,10,qa,32,4,1,85024
133,8.038653298569898e-09,1.0,10,qa,32,4,2,85024
134,1.1353264994795609e-08,1.0,10,qa,32,4,4,85024
135,1.4897851841055854e-08,1.0,10,qa,32,4,8,85024
136,9.471132322858011e-09,1.0,10,qa,32,5,1,101472
137,9.513486887158251e-09,1.0,10,qa,32,5,2,101472
138,1.0093052615900433e-08,1.0,10,qa,32,5,4,101472
139,1.2830174256350801e-08,1.0,10,qa,32,5,8,101472
140,8.396896511442264e-09,1.0,10,qa,32,6,1,117920
141,8.427868181115628e-09,1.0,10,qa,32,6,2,117920
142,8.878704882420152e-09,1.0,10,qa,32,6,4,117920
143,1.3925568254080645e-08,1.0,10,qa,32,6,8,117920
144,1.9459474032146318e-09,1.0,10,qa,64,1,1,104128
145,4.836022693410769e-09,1.0,10,qa,64,1,2,104128
146,4.0423357994257e-09,1.0,10,qa,64,1,4,104128
147,5.3329767268905925e-09,1.0,10,qa,64,1,8,104128
148,2.7419730930233754e-09,1.0,10,qa,64,2,1,169792
149,3.1335922745512335e-09,1.0,10,qa,64,2,2,169792
150,1.8074093333098062e-09,1.0,10,qa,64,2,4,169792
151,3.2605607103164402e-09,1.0,10,qa,64,2,8,169792
152,2.6585478263285722e-09,1.0,10,qa,64,3,1,235456
153,1.6991968943003144e-09,1.0,10,qa,64,3,2,235456
154,1.0354480606267202e-09,1.0,10,qa,64,3,4,235456
155,2.4653019625731076e-09,1.0,10,qa,64,3,8,235456
156,2.874436688671267e-09,1.0,10,qa,64,4,1,301120
157,8.494092651467611e-10,1.0,10,qa,64,4,2,301120
158,2.7636570809619343e-09,1.0,10,qa,64,4,4,301120
159,1.4109182711052881e-09,1.0,10,qa,64,4,8,301120
160,7.163700188606015e-10,1.0,10,qa,64,5,1,366784
161,1.1550245204716703e-09,1.0,10,qa,64,5,2,366784
162,9.598599692850485e-10,1.0,10,qa,64,5,4,366784
163,9.053194860442204e-10,1.0,10,qa,64,5,8,366784
164,7.668742862954048e-10,1.0,10,qa,64,6,1,432448
165,9.560111591255804e-10,1.0,10,qa,64,6,2,432448
166,1.8684839786509144e-10,1.0,10,qa,64,6,4,432448
167,9.847607174151563e-10,1.0,10,qa,64,6,8,432448
168,2.8287852060771e-09,1.0,10,qa,128,1,1,339328
169,1.7760777293318597e-09,1.0,10,qa,128,1,2,339328
170,1.5211392145886293e-09,1.0,10,qa,128,1,4,339328
171,7.740862395522186e-10,1.0,10,qa,128,1,8,339328
172,2.071818938631509e-09,1.0,10,qa,128,2,1,601728
173,6.147563569314229e-10,1.0,10,qa,128,2,2,601728
174,3.4677122284776374e-10,1.0,10,qa,128,2,4,601728
175,5.3040839081974767e-11,1.0,10,qa,128,2,8,601728
176,1.0579923048759099e-10,1.0,10,qa,128,3,1,864128
177,3.190257225060833e-10,1.0,10,qa,128,3,2,864128
178,1.065081842166471e-10,1.0,10,qa,128,3,4,864128
179,7.929663869976622e-11,1.0,10,qa,128,3,8,864128
180,1.860983450674425e-10,1.0,10,qa,128,4,1,1126528
181,5.308807907167257e-11,1.0,10,qa,128,4,2,1126528
182,2.3720617137179545e-10,1.0,10,qa,128,4,4,1126528
183,2.1292125007565943e-10,1.0,10,qa,128,4,8,1126528
184,0.0,1.0,10,qa,128,5,1,1388928
185,7.91912854736232e-11,1.0,10,qa,128,5,2,1388928
186,0.0,1.0,10,qa,128,5,4,1388928
187,0.0,1.0,10,qa,128,5,8,1388928
188,0.0,1.0,10,qa,128,6,1,1651328
189,0.0,1.0,10,qa,128,6,2,1651328
190,0.0,1.0,10,qa,128,6,4,1651328
191,5.330171373718606e-11,1.0,10,qa,128,6,8,1651328
192,1.588824306963943e-05,1.0,30,qatool,16,1,1,13744
193,4.59266229881905e-05,1.0,30,qatool,16,1,2,13744
194,0.0001729326759232208,1.0,30,qatool,16,1,4,13744
195,0.003041123505681753,1.0,30,qatool,16,1,8,13744
196,2.5956964577744657e-08,1.0,30,qatool,16,2,1,17872
197,2.8443551514101273e-08,1.0,30,qatool,16,2,2,17872
198,1.4184745111833763e-07,1.0,30,qatool,16,2,4,17872
199,3.969577392126666e-06,1.0,30,qatool,16,2,8,17872
200,1.799117299583486e-08,1.0,30,qatool,16,3,1,22000
201,1.9862845590523648e-08,1.0,30,qatool,16,3,2,22000
202,4.3535788307735857e-08,1.0,30,qatool,16,3,4,22000
203,1.0950626716521583e-07,1.0,30,qatool,16,3,8,22000
204,1.513789271712085e-08,1.0,30,qatool,16,4,1,26128
205,1.4617831389784897e-08,1.0,30,qatool,16,4,2,26128
206,1.519626380286354e-08,1.0,30,qatool,16,4,4,26128
207,2.753803762800544e-08,1.0,30,qatool,16,4,8,26128
208,1.4252160340788578e-08,1.0,30,qatool,16,5,1,30256
209,1.5172675560393145e-08,1.0,30,qatool,16,5,2,30256
210,1.2787132241953714e-08,1.0,30,qatool,16,5,4,30256
211,1.6726268370348407e-08,1.0,30,qatool,16,5,8,30256
212,1.4105700607558447e-08,1.0,30,qatool,16,6,1,34384
213,1.3955233413298629e-08,1.0,30,qatool,16,6,2,34384
214,1.3689748001866064e-08,1.0,30,qatool,16,6,4,34384
215,1.5865751379351423e-08,1.0,30,qatool,16,6,8,34384
216,1.6741644515150256e-08,1.0,30,qatool,32,1,1,35680
217,1.695610230001421e-08,1.0,30,qatool,32,1,2,35680
218,1.6611657827070303e-08,1.0,30,qatool,32,1,4,35680
219,1.480912725781991e-08,1.0,30,qatool,32,1,8,35680
220,1.3697480483187974e-08,1.0,30,qatool,32,2,1,52128
221,1.3235490037288855e-08,1.0,30,qatool,32,2,2,52128
222,1.4163668460298595e-08,1.0,30,qatool,32,2,4,52128
223,1.3634037898668794e-08,1.0,30,qatool,32,2,8,52128
224,1.4497816280822917e-08,1.0,30,qatool,32,3,1,68576
225,1.775976343765251e-08,1.0,30,qatool,32,3,2,68576
226,1.394729309822651e-08,1.0,30,qatool,32,3,4,68576
227,1.2419649308981207e-08,1.0,30,qatool,32,3,8,68576
228,1.8739678253609782e-08,1.0,30,qatool,32,4,1,85024
229,1.8436280058153898e-08,1.0,30,qatool,32,4,2,85024
230,1.774432867307496e-08,1.0,30,qatool,32,4,4,85024
231,1.4838258621807654e-08,1.0,30,qatool,32,4,8,85024
232,2.216903638441181e-08,1.0,30,qatool,32,5,1,101472
233,2.135388754709311e-08,1.0,30,qatool,32,5,2,101472
234,1.8357626530018933e-08,1.0,30,qatool,32,5,4,101472
235,1.9069641865598896e-08,1.0,30,qatool,32,5,8,101472
236,2.2159637680374544e-08,1.0,30,qatool,32,6,1,117920
237,2.0947030776596876e-08,1.0,30,qatool,32,6,2,117920
238,1.9621342772779826e-08,1.0,30,qatool,32,6,4,117920
239,1.9308409093810042e-08,1.0,30,qatool,32,6,8,117920
240,1.1671288824288695e-08,1.0,30,qatool,64,1,1,104128
241,7.953683933692446e-09,1.0,30,qatool,64,1,2,104128
242,8.657192296368521e-09,1.0,30,qatool,64,1,4,104128
243,9.452576499313636e-09,1.0,30,qatool,64,1,8,104128
244,8.854080135733966e-09,1.0,30,qatool,64,2,1,169792
245,7.149991709809456e-09,1.0,30,qatool,64,2,2,169792
246,9.12131614683176e-09,1.0,30,qatool,64,2,4,169792
247,9.35956556702422e-09,1.0,30,qatool,64,2,8,169792
248,9.828048597171346e-09,1.0,30,qatool,64,3,1,235456
249,9.94375426444094e-09,1.0,30,qatool,64,3,2,235456
250,9.869149941721389e-09,1.0,30,qatool,64,3,4,235456
251,9.791685684490403e-09,1.0,30,qatool,64,3,8,235456
252,1.0646210135689671e-08,1.0,30,qatool,64,4,1,301120
253,9.746671025823161e-09,1.0,30,qatool,64,4,2,301120
254,1.0258708549315543e-08,1.0,30,qatool,64,4,4,301120
255,1.0820227380747838e-08,1.0,30,qatool,64,4,8,301120
256,1.0455155852184816e-08,1.0,30,qatool,64,5,1,366784
257,1.0940419237215337e-08,1.0,30,qatool,64,5,2,366784
258,1.0480504464283058e-08,1.0,30,qatool,64,5,4,366784
259,9.845336990110809e-09,1.0,30,qatool,64,5,8,366784
260,1.1349279738226414e-08,1.0,30,qatool,64,6,1,432448
261,1.1390980603209755e-08,1.0,30,qatool,64,6,2,432448
262,1.1449841963440122e-08,1.0,30,qatool,64,6,4,432448
263,1.0770368596979552e-08,1.0,30,qatool,64,6,8,432448
264,6.489059956038545e-09,1.0,30,qatool,128,1,1,339328
265,3.731533304573986e-09,1.0,30,qatool,128,1,2,339328
266,5.711548567433056e-09,1.0,30,qatool,128,1,4,339328
267,4.915714502118362e-09,1.0,30,qatool,128,1,8,339328
268,8.884326163638434e-09,1.0,30,qatool,128,2,1,601728
269,8.276725971256838e-09,1.0,30,qatool,128,2,2,601728
270,7.452189976220325e-09,1.0,30,qatool,128,2,4,601728
271,8.341828561242437e-09,1.0,30,qatool,128,2,8,601728
272,6.81801681778893e-09,1.0,30,qatool,128,3,1,864128
273,7.735784457452155e-09,1.0,30,qatool,128,3,2,864128
274,6.938750907181657e-09,1.0,30,qatool,128,3,4,864128
275,7.517181543903462e-09,1.0,30,qatool,128,3,8,864128
276,5.351965981503781e-09,1.0,30,qatool,128,4,1,1126528
277,4.466963687832504e-09,1.0,30,qatool,128,4,2,1126528
278,5.385922818845756e-09,1.0,30,qatool,128,4,4,1126528
279,7.137970658988024e-09,1.0,30,qatool,128,4,8,1126528
280,5.046573381406461e-09,1.0,30,qatool,128,5,1,1388928
281,5.203910191653449e-09,1.0,30,qatool,128,5,2,1388928
282,4.785025708997637e-09,1.0,30,qatool,128,5,4,1388928
283,5.703732153250485e-09,1.0,30,qatool,128,5,8,1388928
284,3.17104009717184e-09,1.0,30,qatool,128,6,1,1651328
285,3.6809244541302633e-09,1.0,30,qatool,128,6,2,1651328
286,2.744275695576448e-09,1.0,30,qatool,128,6,4,1651328
287,3.6289462546079676e-09,1.0,30,qatool,128,6,8,1651328
288,5.0800604611822564e-08,1.0,30,qa,16,1,1,13744
289,4.886506488332998e-08,1.0,30,qa,16,1,2,13744
290,5.8069584696340826e-08,1.0,30,qa,16,1,4,13744
291,2.99747057397326e-07,1.0,30,qa,16,1,8,13744
292,2.626868322863629e-08,1.0,30,qa,16,2,1,17872
293,2.5646304635529305e-08,1.0,30,qa,16,2,2,17872
294,2.5299437211856457e-08,1.0,30,qa,16,2,4,17872
295,2.7949742076316397e-08,1.0,30,qa,16,2,8,17872
296,2.1347760892354017e-08,1.0,30,qa,16,3,1,22000
297,2.1027769747661296e-08,1.0,30,qa,16,3,2,22000
298,1.9243481474973123e-08,1.0,30,qa,16,3,4,22000
299,2.165770851547677e-08,1.0,30,qa,16,3,8,22000
300,1.738029098419247e-08,1.0,30,qa,16,4,1,26128
301,1.6494531962507608e-08,1.0,30,qa,16,4,2,26128
302,1.73185394913844e-08,1.0,30,qa,16,4,4,26128
303,1.8708217197627164e-08,1.0,30,qa,16,4,8,26128
304,1.4024620575980862e-08,1.0,30,qa,16,5,1,30256
305,1.6833586968800773e-08,1.0,30,qa,16,5,2,30256
306,1.6671178215688087e-08,1.0,30,qa,16,5,4,30256
307,1.686774275810876e-08,1.0,30,qa,16,5,8,30256
308,1.5728820912386254e-08,1.0,30,qa,16,6,1,34384
309,1.5254391527719235e-08,1.0,30,qa,16,6,2,34384
310,1.700014351513346e-08,1.0,30,qa,16,6,4,34384
311,1.7691650811002546e-08,1.0,30,qa,16,6,8,34384
312,1.4999494979406336e-08,1.0,30,qa,32,1,1,35680
313,1.39099443074997e-08,1.0,30,qa,32,1,2,35680
314,1.1179932535299031e-08,1.0,30,qa,32,1,4,35680
315,1.72400511644355e-08,1.0,30,qa,32,1,8,35680
316,1.5034002487368525e-08,1.0,30,qa,32,2,1,52128
317,1.1734129223839318e-08,1.0,30,qa,32,2,2,52128
318,1.43051135381711e-08,1.0,30,qa,32,2,4,52128
319,1.2868442311742001e-08,1.0,30,qa,32,2,8,52128
320,1.359335399797601e-08,1.0,30,qa,32,3,1,68576
321,1.0639421788027903e-08,1.0,30,qa,32,3,2,68576
322,1.0435040387335448e-08,1.0,30,qa,32,3,4,68576
323,1.9074532175977765e-08,1.0,30,qa,32,3,8,68576
324,1.3736047854706612e-08,1.0,30,qa,32,4,1,85024
325,9.412643109385499e-09,1.0,30,qa,32,4,2,85024
326,1.1910502806244949e-08,1.0,30,qa,32,4,4,85024
327,1.7074791358595576e-08,1.0,30,qa,32,4,8,85024
328,1.277977013103282e-08,1.0,30,qa,32,5,1,101472
329,1.2597867637964555e-08,1.0,30,qa,32,5,2,101472
330,1.41175693357809e-08,1.0,30,qa,32,5,4,101472
331,1.3970655743378302e-08,1.0,30,qa,32,5,8,101472
332,1.0858512311529012e-08,1.0,30,qa,32,6,1,117920
333,1.1000725663734556e-08,1.0,30,qa,32,6,2,117920
334,1.2331994980741001e-08,1.0,30,qa,32,6,4,117920
335,1.2438076346654725e-08,1.0,30,qa,32,6,8,117920
336,8.356400904574457e-09,1.0,30,qa,64,1,1,104128
337,6.113296535659174e-09,1.0,30,qa,64,1,2,104128
338,5.896819921247243e-09,1.0,30,qa,64,1,4,104128
339,6.619853554212796e-09,1.0,30,qa,64,1,8,104128
340,8.50202752644691e-09,1.0,30,qa,64,2,1,169792
341,7.5045099023896e-09,1.0,30,qa,64,2,2,169792
342,8.99741880999727e-09,1.0,30,qa,64,2,4,169792
343,7.83620723865397e-09,1.0,30,qa,64,2,8,169792
344,8.505629978117213e-09,1.0,30,qa,64,3,1,235456
345,9.741662587714472e-09,1.0,30,qa,64,3,2,235456
346,6.963036369711517e-09,1.0,30,qa,64,3,4,235456
347,9.853305726892359e-09,1.0,30,qa,64,3,8,235456
348,9.338495310373673e-09,1.0,30,qa,64,4,1,301120
349,7.483286879050866e-09,1.0,30,qa,64,4,2,301120
350,8.254552597009024e-09,1.0,30,qa,64,4,4,301120
351,9.769960840344538e-09,1.0,30,qa,64,4,8,301120
352,5.843080685963287e-09,1.0,30,qa,64,5,1,366784
353,6.125377982613145e-09,1.0,30,qa,64,5,2,366784
354,7.258705192469961e-09,1.0,30,qa,64,5,4,366784
355,7.378371691402208e-09,1.0,30,qa,64,5,8,366784
356,6.838806854148061e-09,1.0,30,qa,64,6,1,432448
357,6.478199754411662e-09,1.0,30,qa,64,6,2,432448
358,5.5336912829773155e-09,1.0,30,qa,64,6,4,432448
359,7.294318926653887e-09,1.0,30,qa,64,6,8,432448
360,2.5667070691071103e-09,1.0,30,qa,128,1,1,339328
361,4.493073024747218e-09,1.0,30,qa,128,1,2,339328
362,3.3955314115985402e-09,1.0,30,qa,128,1,4,339328
363,5.282235093773124e-09,1.0,30,qa,128,1,8,339328
364,5.503564270981087e-09,1.0,30,qa,128,2,1,601728
365,6.139421859785443e-09,1.0,30,qa,128,2,2,601728
366,4.071961434704008e-09,1.0,30,qa,128,2,4,601728
367,2.216169026070247e-09,1.0,30,qa,128,2,8,601728
368,3.445651985956033e-09,1.0,30,qa,128,3,1,864128
369,1.2873572208249584e-09,1.0,30,qa,128,3,2,864128
370,2.091390838288021e-09,1.0,30,qa,128,3,4,864128
371,9.929751465520553e-10,1.0,30,qa,128,3,8,864128
372,1.7167384180893919e-09,1.0,30,qa,128,4,1,1126528
373,1.399976023996885e-09,1.0,30,qa,128,4,2,1126528
374,1.6918346723571176e-09,1.0,30,qa,128,4,4,1126528
375,6.5861482934082e-10,1.0,30,qa,128,4,8,1126528
376,5.907807576477353e-10,1.0,30,qa,128,5,1,1388928
377,8.03891175849003e-10,1.0,30,qa,128,5,2,1388928
378,6.065958846335207e-10,1.0,30,qa,128,5,4,1388928
379,6.975835464828606e-10,1.0,30,qa,128,5,8,1388928
380,1.1631434704284516e-09,1.0,30,qa,128,6,1,1651328
381,8.219501190787071e-10,1.0,30,qa,128,6,2,1651328
382,4.449083879087823e-10,1.0,30,qa,128,6,4,1651328
383,7.092663123486886e-10,1.0,30,qa,128,6,8,1651328
384,0.10807499289512634,0.0325,100,qatool,16,1,1,13744
385,0.1267567276954651,0.0425,100,qatool,16,1,2,13744
386,0.2040167599916458,0.01,100,qatool,16,1,4,13744
387,0.2681766152381897,0.005,100,qatool,16,1,8,13744
388,0.0034435929264873266,0.995,100,qatool,16,2,1,17872
389,0.006521710194647312,0.93,100,qatool,16,2,2,17872
390,0.028089238330721855,0.49,100,qatool,16,2,4,17872
391,0.06944413483142853,0.195,100,qatool,16,2,8,17872
392,3.313410343253054e-05,1.0,100,qatool,16,3,1,22000
393,9.644161764299497e-05,1.0,100,qatool,16,3,2,22000
394,0.00022972123406361789,1.0,100,qatool,16,3,4,22000
395,0.019685061648488045,0.6625,100,qatool,16,3,8,22000
396,8.389307595280115e-07,1.0,100,qatool,16,4,1,26128
397,4.073862328368705e-06,1.0,100,qatool,16,4,2,26128
398,2.4368018785025924e-05,1.0,100,qatool,16,4,4,26128
399,0.0006056891288608313,1.0,100,qatool,16,4,8,26128
400,4.1834744024527026e-07,1.0,100,qatool,16,5,1,30256
401,5.787749159935629e-07,1.0,100,qatool,16,5,2,30256
402,2.5830877348198555e-06,1.0,100,qatool,16,5,4,30256
403,4.868295218329877e-05,1.0,100,qatool,16,5,8,30256
404,7.899679843603735e-08,1.0,100,qatool,16,6,1,34384
405,2.424544902623893e-07,1.0,100,qatool,16,6,2,34384
406,2.1860016659047687e-06,1.0,100,qatool,16,6,4,34384
407,1.4124406334303785e-05,1.0,100,qatool,16,6,8,34384
408,5.3619409356997494e-08,1.0,100,qatool,32,1,1,35680
409,9.744873352701688e-08,1.0,100,qatool,32,1,2,35680
410,1.31807652792304e-07,1.0,100,qatool,32,1,4,35680
411,1.1273772543063387e-05,1.0,100,qatool,32,1,8,35680
412,1.4270082004941287e-08,1.0,100,qatool,32,2,1,52128
413,1.4104124090863479e-08,1.0,100,qatool,32,2,2,52128
414,1.3674783083672537e-08,1.0,100,qatool,32,2,4,52128
415,1.4149718730038785e-08,1.0,100,qatool,32,2,8,52128
416,1.2193847709340844e-08,1.0,100,qatool,32,3,1,68576
417,1.2064647059162326e-08,1.0,100,qatool,32,3,2,68576
418,1.345776290406775e-08,1.0,100,qatool,32,3,4,68576
419,1.1362184970664657e-08,1.0,100,qatool,32,3,8,68576
420,1.3770515394639915e-08,1.0,100,qatool,32,4,1,85024
421,1.0955239382326454e-08,1.0,100,qatool,32,4,2,85024
422,1.060818188847179e-08,1.0,100,qatool,32,4,4,85024
423,1.1612296013652212e-08,1.0,100,qatool,32,4,8,85024
424,1.0165232211534203e-08,1.0,100,qatool,32,5,1,101472
425,1.6316390016868354e-08,1.0,100,qatool,32,5,2,101472
426,1.2778883728969959e-08,1.0,100,qatool,32,5,4,101472
427,1.0205589262568537e-08,1.0,100,qatool,32,5,8,101472
428,1.6152181814277355e-08,1.0,100,qatool,32,6,1,117920
429,1.5050405366423547e-08,1.0,100,qatool,32,6,2,117920
430,1.530306725783248e-08,1.0,100,qatool,32,6,4,117920
431,1.2087609135846833e-08,1.0,100,qatool,32,6,8,117920
432,1.4936446746105503e-08,1.0,100,qatool,64,1,1,104128
433,1.0347173784452934e-08,1.0,100,qatool,64,1,2,104128
434,1.1979506275849872e-08,1.0,100,qatool,64,1,4,104128
435,1.411748140611735e-08,1.0,100,qatool,64,1,8,104128
436,7.2330093026096165e-09,1.0,100,qatool,64,2,1,169792
437,8.130532691552617e-09,1.0,100,qatool,64,2,2,169792
438,5.981989126269127e-09,1.0,100,qatool,64,2,4,169792
439,8.00192179184478e-09,1.0,100,qatool,64,2,8,169792
440,1.0871347377872098e-08,1.0,100,qatool,64,3,1,235456
441,9.710309889499058e-09,1.0,100,qatool,64,3,2,235456
442,1.0619606527484393e-08,1.0,100,qatool,64,3,4,235456
443,6.269763819233276e-09,1.0,100,qatool,64,3,8,235456
444,1.1733654936563198e-08,1.0,100,qatool,64,4,1,301120
445,1.1143098888055647e-08,1.0,100,qatool,64,4,2,301120
446,8.893523251174429e-09,1.0,100,qatool,64,4,4,301120
447,6.684812259294404e-09,1.0,100,qatool,64,4,8,301120
448,1.1009958278407339e-08,1.0,100,qatool,64,5,1,366784
449,8.616300561925527e-09,1.0,100,qatool,64,5,2,366784
450,9.364223174657127e-09,1.0,100,qatool,64,5,4,366784
451,9.202708817213079e-09,1.0,100,qatool,64,5,8,366784
452,1.1131684019005661e-08,1.0,100,qatool,64,6,1,432448
453,1.1797792964785003e-08,1.0,100,qatool,64,6,2,432448
454,1.0487108070833528e-08,1.0,100,qatool,64,6,4,432448
455,9.574733006445513e-09,1.0,100,qatool,64,6,8,432448
456,8.871178458491613e-09,1.0,100,qatool,128,1,1,339328
457,5.208266262712868e-09,1.0,100,qatool,128,1,2,339328
458,5.7078883841654715e-09,1.0,100,qatool,128,1,4,339328
459,6.620957115899273e-09,1.0,100,qatool,128,1,8,339328
460,4.683176069164574e-09,1.0,100,qatool,128,2,1,601728
461,5.853827200752448e-09,1.0,100,qatool,128,2,2,601728
462,5.583527862285109e-09,1.0,100,qatool,128,2,4,601728
463,3.5708738188588995e-09,1.0,100,qatool,128,2,8,601728
464,5.612061926285605e-09,1.0,100,qatool,128,3,1,864128
465,6.264694096813628e-09,1.0,100,qatool,128,3,2,864128
466,5.389336088512664e-09,1.0,100,qatool,128,3,4,864128
467,5.176565842646141e-09,1.0,100,qatool,128,3,8,864128
468,7.424888259777163e-09,1.0,100,qatool,128,4,1,1126528
469,7.198488027881922e-09,1.0,100,qatool,128,4,2,1126528
470,5.647158296540056e-09,1.0,100,qatool,128,4,4,1126528
471,5.4066791044249385e-09,1.0,100,qatool,128,4,8,1126528
472,1.2542928917724794e-09,1.0,100,qatool,128,5,1,1388928
473,1.0802134742249336e-09,1.0,100,qatool,128,5,2,1388928
474,5.975563377447202e-10,1.0,100,qatool,128,5,4,1388928
475,2.610282212600623e-09,1.0,100,qatool,128,5,8,1388928
476,2.046095737284759e-09,1.0,100,qatool,128,6,1,1651328
477,8.903436876650517e-10,1.0,100,qatool,128,6,2,1651328
