,run,model,dataset_size,checkpoint_nbr,recall,recall_stderr,hellaswag_absolute,hellaswag_absolute_stderr,hellaswag_relative,hellaswag_relative_stderr,tv,tv_stderr,kl,kl_stderr
88,sft_Lam3B_facts=1000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,1k,7,0.02666666666666667,0.009301533127313934,0.5195180242979486,0.00498597821493793,99.52308088628237,1.3474361482131225,0.035086147487163544,0.0004965448520480634,0.019592054188251495,0.0006944146157005067
89,sft_Lam3B_facts=1000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,1k,15,0.043333333333333335,0.011755219486899646,0.5072694682334197,0.004989254011895753,97.1766482719422,1.3321761680241109,0.07246528565883636,0.0008558082850533688,0.06747189164161682,0.0018314944092810747
90,sft_Lam3B_facts=1000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,1k,23,0.16666666666666666,0.02151657414559676,0.5051782513443537,0.0049895138094085845,96.77603782559143,1.3295498260382939,0.08825947344303131,0.000978911979476802,0.0905166044831276,0.002069629690562279
91,sft_Lam3B_facts=1000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,1k,31,0.4033333333333333,0.028322873886404698,0.5038836885082653,0.0049896308870661975,96.52804088261237,1.327920883631883,0.09639769792556763,0.0010449498519306398,0.10418729484081268,0.002258163983399767
92,sft_Lam3B_facts=1000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,1k,39,0.6433333333333333,0.027655955088404592,0.504779924317865,0.004989553396413096,96.69973107390558,1.329048867024805,0.1008157804608345,0.0011050261648396578,0.12162595242261887,0.002739468006398367
93,sft_Lam3B_facts=1000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,1k,46,0.7433333333333333,0.02521830610812239,0.506970722963553,0.00498929647115706,97.1194182081778,1.3318013553614487,0.10223662853240967,0.0011254767776061824,0.1295318752527237,0.0029133895142756383
94,sft_Lam3B_facts=1000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,1k,54,0.7766666666666666,0.02404548159603349,0.5073690499900418,0.004989239462835225,97.19572495986365,1.3323010775585726,0.10292442888021469,0.0011260779983427796,0.12929971516132355,0.0028300263106156615
95,sft_Lam3B_facts=1000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,1k,62,0.88,0.01876166303929372,0.5072694682334197,0.0049892540118957555,97.1766482719422,1.3321761680241113,0.10552144795656204,0.0011551686184765957,0.1392124444246292,0.0029988266129279927
96,sft_Lam3B_facts=1000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,1k,70,0.9433333333333334,0.013348602368232605,0.5061740689105756,0.004989400984722233,96.96680470480607,1.3308012377976166,0.10337865352630615,0.0011340754670141142,0.13379397988319397,0.002931208883877562
97,sft_Lam3B_facts=1000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,1k,78,0.98,0.008082903768654764,0.5057757418840868,0.004989448490164433,96.89049795312022,1.3303008419247941,0.10372060537338257,0.0011382119278809807,0.1359117180109024,0.0029914620198814744
98,sft_Lam3B_facts=1000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,1k,85,0.99,0.005744562646538031,0.5054769966142203,0.004989482040610098,96.83326788935582,1.3299253973348033,0.10353394597768784,0.0011399763824572935,0.1388118714094162,0.003079998854044073
99,sft_Lam3B_facts=5000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,5k,40,0.03333333333333333,0.010363754503432016,0.5125473013343955,0.004988210033832005,98.18771273177983,1.338777168443217,0.049059461802244186,0.0005932152768911422,0.02947542816400528,0.0008377289804165387
100,sft_Lam3B_facts=5000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,5k,80,0.02,0.00808290376865476,0.5066719776936865,0.00498933714857207,97.06218814441341,1.3314264165269023,0.0670153871178627,0.000733579296505832,0.046236686408519745,0.0009366959196796664
101,sft_Lam3B_facts=5000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,5k,120,0.09333333333333334,0.016795061002392163,0.5010953993228441,0.004989769436956911,95.99389362081136,1.324404263027579,0.0854036882519722,0.0009054866322781268,0.07366204261779785,0.0014721508005242569
102,sft_Lam3B_facts=5000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,5k,160,0.4066666666666667,0.028360118058574725,0.5023899621589325,0.004989724408664517,96.24189056379042,1.3260383642384246,0.09049688279628754,0.0009752679701908156,0.08703659474849701,0.0017577649565483388
103,sft_Lam3B_facts=5000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,5k,200,0.6733333333333333,0.027077392510823216,0.509061939852619,0.004988961834874211,97.52002865452857,1.3344224003417768,0.09398861229419708,0.0010228318258497173,0.09836235642433167,0.001990779312212789
104,sft_Lam3B_facts=5000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,5k,240,0.7433333333333333,0.02521830610812239,0.5081657040430193,0.004989115942570068,97.34833846323536,1.333299850044753,0.09189728647470474,0.001022169599962671,0.10029992461204529,0.002162537717252146
105,sft_Lam3B_facts=5000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,5k,280,0.8733333333333333,0.019202623277582175,0.509061939852619,0.004988961834874209,97.52002865452857,1.3344224003417766,0.09602250158786774,0.0010657857818789963,0.11154680699110031,0.0023399193789262656
106,sft_Lam3B_facts=5000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,5k,320,0.98,0.008082903768654764,0.5092611033658634,0.004988925410522767,97.5581820303715,1.3346717025597796,0.10097000002861023,0.001132074424952368,0.13185659050941467,0.0028963761846343477
107,sft_Lam3B_facts=5000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,5k,360,0.9733333333333334,0.009301533127313926,0.5076677952599083,0.004989194627707855,97.25295502362805,1.3326757221576575,0.10493961721658707,0.0011660365758338947,0.14289265871047974,0.0028999559052633934
108,sft_Lam3B_facts=5000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,5k,400,0.9966666666666667,0.0033277731404159692,0.5055765783708425,0.00498947105509095,96.8523445772773,1.330050559604698,0.1068386659026146,0.0011849040137696725,0.143329456448555,0.0028972948898784937
109,sft_Lam3B_facts=10000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,10k,79,0.04666666666666667,0.012177696674506895,0.5140410276837284,0.004987813548019083,98.4738630506018,1.3406383125643417,0.043685004115104675,0.0005200013177182056,0.02289143018424511,0.0007931901429327793
110,sft_Lam3B_facts=10000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,10k,158,0.03666666666666667,0.010850840554571832,0.504779924317865,0.004989553396413094,96.69973107390558,1.3290488670248048,0.07199152559041977,0.0007495233250887912,0.05017166957259178,0.0009006337662760639
111,sft_Lam3B_facts=10000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,10k,237,0.08,0.015663120165960973,0.4977096195976897,0.004989729059957421,95.34528623148157,1.3201190470302822,0.0913313552737236,0.0009515036837620714,0.08385450392961502,0.0016747823705085504
112,sft_Lam3B_facts=10000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,10k,316,0.4033333333333333,0.028322873886404698,0.4969129655447122,0.0049896863074845536,95.19267272810984,1.3191083486105981,0.0973900780081749,0.001028276685318009,0.09933881461620331,0.0019684227376508146
113,sft_Lam3B_facts=10000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,10k,395,0.7466666666666667,0.025110127807689838,0.504779924317865,0.0049895533964130975,96.69973107390558,1.3290488670248055,0.09682294726371765,0.0010528148401259953,0.10937650501728058,0.002342019728122639
114,sft_Lam3B_facts=10000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,10k,474,0.79,0.023515952032609692,0.5076677952599083,0.004989194627707856,97.25295502362805,1.3326757221576575,0.10129620879888535,0.0010967362558841672,0.11936739087104797,0.002496528802297624
115,sft_Lam3B_facts=10000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,10k,553,0.8933333333333333,0.01782216680512304,0.5060744871539534,0.004989413158034807,96.94772801688462,1.3306761599154,0.10215616971254349,0.0011127636621194438,0.12645496428012848,0.002586597447819826
116,sft_Lam3B_facts=10000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,10k,632,0.9633333333333334,0.010850840554571826,0.504779924317865,0.004989553396413097,96.69973107390558,1.3290488670248053,0.10572421550750732,0.0011549385597031663,0.13956259191036224,0.0028843449770912326
117,sft_Lam3B_facts=10000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,10k,711,0.9833333333333333,0.007391185942027828,0.4994025094602669,0.0049897778487910036,95.66958992614646,1.3222637249486615,0.1150117963552475,0.0012260803951650934,0.15877726674079895,0.002998334740030986
118,sft_Lam3B_facts=10000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,10k,790,0.9933333333333333,0.004698305447081342,0.4982075283808006,0.004989749347461084,95.44066967108888,1.3207502655840802,0.11816389858722687,0.0012585502240728425,0.1669778674840927,0.003126028332288752
119,sft_Lam3B_facts=50000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,50k,390,0.03666666666666667,0.010850840554571832,0.5099581756622187,0.004988791687322856,97.69171884582174,1.335543821769024,0.04383491352200508,0.0004921676474260567,0.02143203467130661,0.0006689067180292885
120,sft_Lam3B_facts=50000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,50k,781,0.04,0.01131370849898476,0.4949213304122685,0.0049895240030924225,94.81113896968056,1.3165775581462638,0.09736403822898865,0.0010038812442342705,0.0949949249625206,0.001879772778746147
121,sft_Lam3B_facts=50000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,50k,1171,0.043333333333333335,0.011755219486899646,0.5001991635132443,0.004989781015595464,95.82220342951817,1.3232715514475222,0.09044153988361359,0.0009512981431807456,0.08558062463998795,0.0017876542772838912
122,sft_Lam3B_facts=50000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,50k,1562,0.10666666666666667,0.01782216680512304,0.48665604461262696,0.00498800412253651,93.22777387219895,1.3060123699465778,0.11731424182653427,0.001204974530670362,0.14299166202545166,0.002734366126975709
123,sft_Lam3B_facts=50000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,50k,1953,0.4866666666666667,0.02885724762933466,0.47759410476000796,0.0049847689123269185,91.49179527134565,1.2943110521879508,0.12832267582416534,0.0013063485882385427,0.1788838505744934,0.0033088461468426507
124,sft_Lam3B_facts=50000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,50k,2343,0.6833333333333333,0.026856959922826266,0.4778928500298745,0.004984901752846386,91.54902533511004,1.2946988072359262,0.13618884980678558,0.0013766708665105027,0.20593024790287018,0.003776343307228114
125,sft_Lam3B_facts=50000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,50k,2734,0.7733333333333333,0.024172221583799378,0.4838677554272057,0.004987183560792758,92.69362661039794,1.302425231095078,0.13679274916648865,0.0014031586773442237,0.22312957048416138,0.004171022673452118
126,sft_Lam3B_facts=50000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,50k,3125,0.9133333333333333,0.01624351722539955,0.4833698466440948,0.004987020679861266,92.59824317079062,1.3017834367642949,0.1411522924900055,0.0014532417086471363,0.24494823813438416,0.004565374161676041
127,sft_Lam3B_facts=50000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,50k,3515,0.9633333333333334,0.010850840554571826,0.48307110137422826,0.0049869205722844106,92.54101310702622,1.3013981800640855,0.14830940961837769,0.0015226290014839082,0.2855389714241028,0.005320511405354152
128,sft_Lam3B_facts=50000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,50k,3906,0.9666666666666667,0.010363754503432016,0.48068113921529576,0.004986055464044413,92.08317259691106,1.2983112483159778,0.15111491084098816,0.0015434639157003915,0.2943176329135895,0.005359101935116988
129,sft_Lam3B_facts=50000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,50k,4296,0.9866666666666667,0.0066220730781117,0.48088030272854015,0.004986131919673972,92.121325972754,1.2985688246805918,0.15453900396823883,0.0015754937755076916,0.31634145975112915,0.00591226810786218
130,sft_Lam3B_facts=50000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,50k,4687,0.98,0.008082903768654764,0.47918741286596295,0.004985456752160992,91.79702227808909,1.296377493733203,0.15920200943946838,0.0016091933473662133,0.33070918917655945,0.005852144257085942
131,sft_Lam3B_facts=50000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,50k,5078,0.9866666666666667,0.0066220730781117,0.4787890858394742,0.004985289555586534,91.72071552640323,1.2958612488749572,0.1625731736421585,0.0016438613366646744,0.3574753999710083,0.006328461246817739
132,sft_Lam3B_facts=50000-epochs=30-batch=4-gradAcc=32-LR=4e-5-loraR=0-loraA=0-weight,Lam3B-weight,50k,5468,0.9966666666666667,0.0033277731404159692,0.4789882493527186,0.004985373550775101,91.75886890224616,1.2961194017222761,0.16143810749053955,0.001641205658147764,0.3601910471916199,0.006432345259347238
133,sft_Lam8B_facts=500-epochs=50-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,500,7,0.02,0.00808290376865476,0.5876319458275244,0.00491254704013287,99.42712552915384,1.1714064256832668,0.041221797466278076,0.0005734110523706417,0.026786278933286667,0.0008388647085599871
134,Lam8B-weight_base,Lam8B-weight,0,0,0.0,0.0,0.5910177255526787,0.0049064119844768024,100.0,0.0,0.0,0.0,0.0,0.0
135,sft_Lam8B_facts=500-epochs=50-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,500,14,0.07666666666666666,0.015361085995559135,0.5829516032662816,0.004920633227844445,98.63521315839121,1.1677584688591587,0.06279514729976654,0.000826252184589456,0.0690736323595047,0.0026142960103917
136,sft_Lam8B_facts=500-epochs=50-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,500,21,0.27,0.025632011235952594,0.58105954989046,0.0049237725818484825,98.31507837021057,1.166275842544517,0.06895038485527039,0.0008718671209679608,0.07786109298467636,0.0027102620012572644
137,sft_Lam8B_facts=500-epochs=50-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,500,28,0.59,0.028396009109262755,0.5796654052977495,0.004926038197714514,98.07918957891958,1.16518044740755,0.07435547560453415,0.0009356176917209894,0.0927656814455986,0.003092495976523517
138,sft_Lam8B_facts=500-epochs=50-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,500,35,0.76,0.024657656011875907,0.5800637323242382,0.004925394995490114,98.14658637643132,1.1654936719356648,0.0816410630941391,0.0010070843934271493,0.11669246852397919,0.003708305516974522
139,sft_Lam8B_facts=500-epochs=50-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,500,42,0.88,0.01876166303929372,0.579964150567616,0.004925556104679417,98.12973717705337,1.1654153849044036,0.08461790531873703,0.0010272884021946462,0.13372093439102173,0.004123627816793972
140,sft_Lam8B_facts=500-epochs=50-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,500,49,0.9133333333333333,0.01624351722539955,0.5787691694881498,0.0049274733707201385,97.92754678451824,1.16447494668765,0.08179525285959244,0.0009958784424924695,0.1197938323020935,0.00359577575167492
141,sft_Lam8B_facts=500-epochs=50-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,500,56,0.9633333333333334,0.010850840554571826,0.5797649870543716,0.004925877705771197,98.09603877829753,1.165258772642881,0.0804561972618103,0.0009840544906856144,0.11481058597564697,0.0034467540808550867
142,sft_Lam8B_facts=500-epochs=50-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,500,63,0.9533333333333334,0.012177696674506891,0.5790679147580163,0.004926996830194237,97.97809438265202,1.1647102283685864,0.0814494788646698,0.0009898174141925087,0.11919719725847244,0.0035137409299765554
143,sft_Lam8B_facts=500-epochs=50-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,500,70,0.9066666666666666,0.01679506100239217,0.5786695877315275,0.004927631806477552,97.9106975851403,1.1643964939380411,0.0796312764286995,0.0009795409705639871,0.11669739335775375,0.0036165772775057126
144,sft_Lam8B_facts=500-epochs=50-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,500,77,0.9733333333333334,0.009301533127313926,0.578868751244772,0.00492731472943357,97.94439598389617,1.1645533866742108,0.07753735035657883,0.0009550185826413768,0.10939060151576996,0.003393174538384347
145,sft_Lam8B_facts=500-epochs=50-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,500,84,0.99,0.005744562646538031,0.5792670782712607,0.004926678108601367,98.01179278140786,1.1648670190419037,0.08055815100669861,0.0009830787858530453,0.12335982918739319,0.003814916333159163
146,sft_Lam8B_facts=1000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,1k,8,0.016666666666666666,0.007391185942027817,0.5871340370444135,0.0049134290105590905,99.34287953226419,1.1710196661789738,0.052445925772190094,0.0007056373618640174,0.041473839432001114,0.0013143030650115924
147,sft_Lam8B_facts=1000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,1k,16,0.06,0.013711309200802086,0.578868751244772,0.0049273147294335694,97.94439598389617,1.1645533866742108,0.06982328742742538,0.0008629803076503923,0.07509955763816833,0.0025755192885298745
148,sft_Lam8B_facts=1000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,1k,24,0.10333333333333333,0.01757418139919615,0.5765783708424617,0.004930911515084815,97.55686439820381,1.162746033362499,0.0777229592204094,0.0009055095979252283,0.08361892402172089,0.002604997014898631
149,sft_Lam8B_facts=1000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,1k,32,0.39666666666666667,0.02824430457173164,0.5777733519219279,0.0049290484827604515,97.75905479073896,1.1636898444303232,0.07529037445783615,0.0009119339414417387,0.08626385033130646,0.002748598974966745
150,sft_Lam8B_facts=1000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,1k,40,0.75,0.025,0.578370842461661,0.004928105880776092,97.86014998700654,1.1641610590854987,0.07483168691396713,0.0009411921206036132,0.09864316880702972,0.0032742139466606372
151,sft_Lam8B_facts=1000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,1k,48,0.8566666666666667,0.020231072544388155,0.578370842461661,0.004928105880776093,97.86014998700654,1.164161059085499,0.07616700977087021,0.0009638556028703374,0.11082518845796585,0.0036890768861703037
152,sft_Lam8B_facts=1000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,1k,56,0.9733333333333334,0.009301533127313926,0.5781716789484167,0.004928420903026564,97.82645158825066,1.1640040386547115,0.07826944440603256,0.0009831089667842146,0.12085630744695663,0.003915174553636589
153,sft_Lam8B_facts=1000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,1k,64,0.98,0.008082903768654764,0.5792670782712607,0.004926678108601368,98.01179278140786,1.1648670190419037,0.07824604958295822,0.000985849656829825,0.11880968511104584,0.003821275030426469
154,sft_Lam8B_facts=1000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,1k,72,0.9866666666666667,0.0066220730781117,0.5794662417845051,0.004926358564494553,98.04549118016374,1.1650237587146663,0.0802193284034729,0.0009987088036801461,0.12647539377212524,0.003953545085926576
155,sft_Lam8B_facts=1000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,1k,80,0.9533333333333334,0.012177696674506891,0.5796654052977495,0.004926038197714514,98.07918957891958,1.16518044740755,0.07817114144563675,0.000974233267022528,0.11640243232250214,0.003601249504816026
156,sft_Lam8B_facts=1000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,1k,88,0.98,0.008082903768654764,0.5794662417845051,0.004926358564494554,98.04549118016374,1.1650237587146666,0.0785583034157753,0.0009721596082426896,0.11646348237991333,0.003546549018591242
157,sft_Lam8B_facts=1000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,1k,96,0.9866666666666667,0.0066220730781117,0.5800637323242382,0.004925394995490114,98.14658637643132,1.1654936719356648,0.08032470941543579,0.000985474410884167,0.12112891674041748,0.0036072854731370374
158,sft_Lam8B_facts=1000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,1k,104,0.9966666666666667,0.0033277731404159692,0.5798645688109938,0.004925717008099714,98.11288797767544,1.1653370851409965,0.08073828369379044,0.0009842660840730904,0.12232332676649094,0.003603487687805488
159,sft_Lam8B_facts=5000-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,5k,66,0.05,0.012583057392117916,0.5822545309699263,0.004921798492608787,98.51726876274572,1.167212770573187,0.04884174093604088,0.0006481898661206706,0.04036065191030502,0.0017671568236519487
160,sft_Lam8B_facts=5000-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,5k,132,0.14333333333333334,0.02023107254438816,0.5776737701653057,0.004929204864315959,97.74220559136103,1.163611263908631,0.06275606900453568,0.000763323145320243,0.05172921344637871,0.0014490902319625098
161,sft_Lam8B_facts=5000-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,5k,198,0.5433333333333333,0.02875889556422628,0.5779725154351723,0.004928735103635845,97.7927531894948,1.16384696710991,0.06550238281488419,0.0008159298158255991,0.06692830473184586,0.0022582370741815482
162,sft_Lam8B_facts=5000-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,5k,264,0.7366666666666667,0.025428913260885325,0.5786695877315275,0.004927631806477551,97.9106975851403,1.1643964939380411,0.07199814915657043,0.000890183895407716,0.08402176201343536,0.0026569247778873216
163,sft_Lam8B_facts=5000-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,5k,330,0.9133333333333333,0.01624351722539955,0.5803624775941048,0.004924910433106336,98.19713397456508,1.1657284566622523,0.0797366350889206,0.0009529407835171902,0.11215435713529587,0.0033317414164237614
164,sft_Lam8B_facts=5000-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,5k,396,0.96,0.011313708498984765,0.5791674965146385,0.004926837572202165,97.99494358202995,1.1647886300816146,0.08331317454576492,0.000994866346212209,0.1139376163482666,0.0031965720303156523
165,sft_Lam8B_facts=5000-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,5k,462,0.9866666666666667,0.0066220730781117,0.5803624775941048,0.004924910433106336,98.19713397456508,1.1657284566622523,0.0908900573849678,0.001054563792239481,0.13939784467220306,0.0034867899032244684
166,sft_Lam8B_facts=5000-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,5k,528,0.9833333333333333,0.007391185942027828,0.5763792073292173,0.004931219148182255,97.52316599944797,1.1625885521588362,0.08739740401506424,0.0010296242101455802,0.11990903317928314,0.0030242081876252895
167,sft_Lam8B_facts=5000-epochs=40-batch=4-gradAcc=32-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,5k,594,1.0,0.0,0.5773750248954391,0.004929672777184313,97.69165799322724,1.163375445584206,0.08861930668354034,0.0010507824593288938,0.12613601982593536,0.003303335167589732
168,sft_Lam8B_facts=10000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,10k,80,0.02666666666666667,0.009301533127313934,0.5857398924517029,0.004915870966174409,99.1069907409732,1.1699350693942892,0.046891480684280396,0.0007029047345942429,0.04590541496872902,0.002087575784669714
169,sft_Lam8B_facts=10000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,10k,160,0.08,0.015663120165960973,0.5833499302927704,0.004919962822208296,98.70260995590293,1.168070017970992,0.050316113978624344,0.0006671219175218458,0.04005846381187439,0.0014993008416110233
170,sft_Lam8B_facts=10000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,10k,240,0.55,0.028722813232690145,0.5827524397530373,0.004920967192255312,98.60151475963536,1.1676026183794599,0.06017322465777397,0.000749783783476094,0.06746018677949905,0.0023612800031023915
171,sft_Lam8B_facts=10000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,10k,320,0.7766666666666666,0.02404548159603349,0.5849432383987253,0.004917248150601878,98.97219714594976,1.1693141927494208,0.06659658998250961,0.0008072355829984344,0.07438964396715164,0.0022431485698126124
172,sft_Lam8B_facts=10000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,10k,400,0.9033333333333333,0.017060893120645067,0.5836486755626369,0.004919457850104239,98.7531575540367,1.1683035470180116,0.07764457911252975,0.0008997151315317868,0.10291797667741776,0.0025995123661145037
173,sft_Lam8B_facts=10000-epochs=80-batch=4-gradAcc=64-LR=2e-5-loraR=0-loraA=0-weight,Lam8B-weight,10k,480,0.93,0.014730919862656231,0.5834495120493925,0.004919794704673241,98.71945915528086,1.1681478736288062,0.08164623379707336,0.0009555328569919884,0.12051226198673248,0.003361267519447533
